"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold"
"Chryseobacterium.indologenes",0.306306920027192,0.386794034911974,1.12118651318386,0.344986342917725,0.730104637956144,0.998695578451716,FALSE
"Chryseobacterium.indoltheticum",0.0689419238691492,0.438689213329261,2.93253866839357,0.149593667103995,0.881085204878436,0.998695578451716,FALSE
"Chryseobacterium.joostei",0.0331466805368139,0.140146367257203,2.93274486063682,0.0477867574292744,0.96188619054001,0.998695578451716,FALSE
"Chryseobacterium.manosquense",0.6191346960051,2.518753589422,2.39509396521677,1.0516303852797,0.292969161416767,0.998695578451716,FALSE
"Chryseobacterium.sp..NEB161",0.0746183422824084,0.180182824395336,2.93268122221303,0.0614396215417401,0.951009098517877,0.998695578451716,FALSE
"Chryseobacterium.sp..POL2",0.0317734174369402,0.332556473054188,2.93274464185144,0.113394282034812,0.909717972749504,0.998695578451716,FALSE
"Chryseobacterium.taklimakanense",0.164903257163365,-0.71915375174093,2.9323883404711,-0.245245059058377,0.806266689340127,0.998695578451716,FALSE
"Chthonomonas.calidirosea",0.214279115083208,-0.0167686536218143,2.36067901809396,-0.00710331794084971,0.994332419946195,0.998695578451716,FALSE
"Citrobacter.farmeri",0.00772352700163996,0.133727673432105,2.93282668702641,0.0455968550830706,0.963631575847117,0.998695578451716,FALSE
"Citrobacter.freundii",0.960261849269895,0.757096762280687,2.56961548549761,0.294634262033985,0.768273286066905,0.998695578451716,FALSE
"Citrobacter.sp..RHB25.C09",0.225500638912175,0.365139058441856,2.23152775273632,0.163627388453546,0.870024482426215,0.998695578451716,FALSE
"Cloacibacillus.porcorum",0.0479124415237106,-0.337678938641556,2.93272760998122,-0.115141596339293,0.908332890024931,0.998695578451716,FALSE
"Cloacibacterium.caeni",4.96992067824187,-1.07556840668232,0.562817314233895,-1.91104356508006,0.0559989825984613,0.998695578451716,FALSE
"Cloacibacterium.normanense",3.03258515051327,-0.608309393416929,0.693861982756896,-0.876700854829884,0.380649142344377,0.998695578451716,FALSE
"Clostridioides.difficile",0.381002518586671,1.38761000263353,1.38944393439075,0.998680096611432,0.317949685369323,0.998695578451716,FALSE
"Clostridium.beijerinckii",0.0623582647458148,0.434041925243641,2.93267367842625,0.148002121216759,0.882341094191369,0.998695578451716,FALSE
"Clostridium.bornimense",0.110666483681488,-0.52166867779875,2.93253013249172,-0.17789030435486,0.858809125405446,0.998695578451716,FALSE
"Clostridium.botulinum",0.872089904678956,-1.62543589683239,0.837309342153892,-1.94126091158988,0.0522266381813351,0.998695578451716,FALSE
"Clostridium.butyricum",0.0885618499596076,-0.525051729749971,2.93264691065769,-0.179036803865427,0.857908803250097,0.998695578451716,FALSE
"Clostridium.cellulovorans",0.0315551061194755,-0.222660608013058,2.93276851065014,-0.0759216444136256,0.939481436804085,0.998695578451716,FALSE
"Clostridium.intestinale",0.0836579625483495,-0.0458572341688795,2.75653102173616,-0.0166358491187946,0.986727125049713,0.998695578451716,FALSE
"Clostridium.pasteurianum",0.0604137332312498,-0.238272841407374,2.93268236965445,-0.0812474081315015,0.935245197871205,0.998695578451716,FALSE
"Clostridium.perfringens",0.449558199440422,-1.33086848726885,1.83914587116423,-0.723634002139465,0.46929046078584,0.998695578451716,FALSE
"Clostridium.saccharobutylicum",0.0682972806099465,0.434041925243641,2.93267367842625,0.148002121216759,0.882341094191369,0.998695578451716,FALSE
"Clostridium.sp...deep.sea.",0.0735673062938382,-0.238272841407374,2.93268236965445,-0.0812474081315016,0.935245197871205,0.998695578451716,FALSE
"Clostridium.sp..C1",0.177474381022521,-0.982378882738163,2.93185440035294,-0.335070828421733,0.737571657700026,0.998695578451716,FALSE
"Clostridium.sp..DL.VIII",0.097040628377891,-0.621074761255296,2.9325753753004,-0.211784756322479,0.832274961467621,0.998695578451716,FALSE
"Clostridium.sp..JN.9",0.0699754128187191,-0.0458561035546728,2.81585010283554,-0.0162849945416115,0.987007028576632,0.998695578451716,FALSE
"Clostridium.sp..SY8519",0.0974314726993638,0.0534406239575555,2.00821095933675,0.0266110608096698,0.978769951134359,0.998695578451716,FALSE
"Clostridium.tetani",0.775832236565658,0.336502363675942,0.962946502706801,0.349450735560125,0.726750949610885,0.998695578451716,FALSE
"Colletotrichum.higginsianum",6.70521006193722,1.55145903665687,0.813984455882318,1.90600572952608,0.0566494622995011,0.998695578451716,FALSE
"Collimonas.fungivorans",0.0547750239960408,-0.0522633282340855,2.93275011288731,-0.017820586897065,0.985781981398258,0.998695578451716,FALSE
"Collinsella.aerofaciens",0.712821395325248,-0.0306421255015676,1.14361484212019,-0.0267940956806394,0.978623962493178,0.998695578451716,FALSE
"Comamonas.aquatica",0.553423741531432,-0.309939745596017,0.870252572102653,-0.356149186490951,0.721728843450564,0.998695578451716,FALSE
"Comamonas.kerstersii",0.167276521857789,-0.915462671863179,2.2610065823289,-0.404891643844852,0.685557160912342,0.998695578451716,FALSE
"Comamonas.koreensis",0.149476929165623,-0.226265216876974,1.38840568734947,-0.16296765343055,0.87054390297637,0.998695578451716,FALSE
"Comamonas.piscis",0.19840345599284,-0.0149416541892118,1.19942803903862,-0.0124573160730743,0.9900607569067,0.998695578451716,FALSE
"Comamonas.serinivorans",0.0841972678741454,-0.145257374334337,2.74618314564824,-0.0528942778505214,0.957816143629583,0.998695578451716,FALSE
"Comamonas.sp..CJ34",0.174038528647803,-0.224212010193645,1.39944378915265,-0.160215088259746,0.872711644212932,0.998695578451716,FALSE
"Comamonas.sp..NLF.1.9",0.204888753241509,-0.316357853973897,1.41066906495773,-0.224260857370809,0.822554331808825,0.998695578451716,FALSE
"Comamonas.sp..Y33R10.2",0.0603292933205435,0.0471435377908801,2.86082190566534,0.0164790187384684,0.986852240437432,0.998695578451716,FALSE
"Comamonas.testosteroni",1.89164035596412,-0.731545371710935,0.884525943048795,-0.827047954285474,0.408209881723503,0.998695578451716,FALSE
"Comamonas.thiooxydans",0.0997449441872332,-0.524984231926234,2.71735977086381,-0.193196439262568,0.84680512726279,0.998695578451716,FALSE
"Conexibacter.sp..SYSU.D00693",0.214663489151974,-0.311498996485242,1.76393265590115,-0.176593474497531,0.859827720124381,0.998695578451716,FALSE
"Conexibacter.woesei",0.347972045222475,-1.04838438101123,1.65553512493197,-0.633260125516399,0.526563787824664,0.998695578451716,FALSE
"Coprococcus.catus",0.653917741979667,0.287308794935869,1.32080297566694,0.217525853763913,0.827798560933656,0.998695578451716,FALSE
"Coprococcus.comes",0.951601278046398,0.535094993261481,1.17512105635795,0.455353080745486,0.64885524434603,0.998695578451716,FALSE
"Coprococcus.sp..ART55.1",0.180460802805121,-1.12437365753486,2.6601985174197,-0.422665319964717,0.672539461622201,0.998695578451716,FALSE
"Corynebacterium.amycolatum",0.313298621982276,-1.73104990524362,2.6447050474378,-0.654534201052277,0.512767700150451,0.998695578451716,FALSE
"Corynebacterium.aurimucosum",0.273937134000187,0.0210908927751264,1.21583687689259,0.0173468112178256,0.986159941259917,0.998695578451716,FALSE
"Corynebacterium.callunae",0.246782767613325,-0.717260702967062,2.60354054756599,-0.275494346972095,0.782936468317968,0.998695578451716,FALSE
"Corynebacterium.camporealensis",0.0398848358259294,-0.0522633282340855,2.93275011288731,-0.017820586897065,0.985781981398258,0.998695578451716,FALSE
"Corynebacterium.casei",0.129815667948881,-0.421541758273153,1.75361042600215,-0.240385066159864,0.810031754322202,0.998695578451716,FALSE
"Corynebacterium.coyleae",0.435608941379352,-0.840204391169867,0.725301758883509,-1.15842045173478,0.24669249703122,0.998695578451716,FALSE
"Corynebacterium.cystitidis",0.22133107918674,1.02652305882828,2.35769079769282,0.435393419626023,0.663276885946781,0.998695578451716,FALSE
"Corynebacterium.diphtheriae",0.240029650547035,0.220573042710302,1.99573213008125,0.110522368901944,0.911995110721922,0.998695578451716,FALSE
"Corynebacterium.doosanense",0.096092387129513,0.444779382811487,2.72292194628222,0.163346357914803,0.870245735683845,0.998695578451716,FALSE
"Corynebacterium.efficiens",0.0260253807426028,0.233139418857719,2.9327843168705,0.0794942258510492,0.936639524183735,0.998695578451716,FALSE
"Corynebacterium.genitalium",0.422530822036028,-0.796309612196893,0.869000225408842,-0.916351444928856,0.35948259346298,0.998695578451716,FALSE
"Corynebacterium.glaucum",0.063382564214759,-0.145261966665002,2.84264890069666,-0.0511009173976436,0.959245104972081,0.998695578451716,FALSE
"Corynebacterium.glucuronolyticum",0.0707108971860057,-0.0458561694307904,2.81224240127765,-0.0163059092665544,0.986990343255979,0.998695578451716,FALSE
"Corynebacterium.glutamicum",0.751750829374506,-2.48369797811076,2.15840646161204,-1.15070910983827,0.249851927483162,0.998695578451716,FALSE
"Corynebacterium.halotolerans",0.105498114039416,0.351887140544741,2.93249308451184,0.119995897826071,0.90448639753947,0.998695578451716,FALSE
"Corynebacterium.humireducens",0.0502885540031587,0.140146367257203,2.93274486063682,0.0477867574292744,0.96188619054001,0.998695578451716,FALSE
"Corynebacterium.imitans",0.146732170569297,0.19515431631542,1.41706942214046,0.137716835369041,0.890464213483259,0.998695578451716,FALSE
"Corynebacterium.incognita",0.0733199573326656,-0.430541073095458,2.377040727047,-0.181124819695588,0.856269603486559,0.998695578451716,FALSE
"Corynebacterium.jeikeium",1.05466503048902,-2.37782435773663,1.86599278323205,-1.27429450912348,0.202559061748664,0.998695578451716,FALSE
"Corynebacterium.kefirresidentii",19.9731883020642,-0.787216434949348,0.483002354099307,-1.62983974771165,0.103135370670864,0.998695578451716,FALSE
"Corynebacterium.kroppenstedtii",0.299790998646878,-0.855759918862046,0.976093612521529,-0.876719105508101,0.380639226829452,0.998695578451716,FALSE
"Corynebacterium.kutscheri",0.0409295665212646,-0.0522633282340856,2.93275011288731,-0.017820586897065,0.985781981398258,0.998695578451716,FALSE
"Corynebacterium.liangguodongii",0.055096676195537,-0.337673241609346,2.89541182755573,-0.116623562284197,0.907158365133104,0.998695578451716,FALSE
"Corynebacterium.macginleyi",1.03248837102426,-0.165305014134973,0.818601856326643,-0.20193579193279,0.839966920514598,0.998695578451716,FALSE
"Corynebacterium.maris",0.0812520336119435,0.146543648796785,2.76582390057461,0.0529837234996558,0.957744876261879,0.998695578451716,FALSE
"Corynebacterium.matruchotii",0.483297840592412,-1.33935089709613,0.75664630092605,-1.7701149076615,0.0767080006218126,0.998695578451716,FALSE
"Corynebacterium.minutissimum",0.496934892761757,0.0855396089600826,1.47767204016417,0.057888087907909,0.953837771683424,0.998695578451716,FALSE
"Corynebacterium.propinquum",4.08782898570041,-0.479665765801466,0.467154852186271,-1.02678108459464,0.304523558158374,0.998695578451716,FALSE
"Corynebacterium.riegelii",0.317874184950125,-1.75386157251551,1.64932333612281,-1.0633825000248,0.287608525588096,0.998695578451716,FALSE
"Corynebacterium.sanguinis",0.0381845867537032,0.0471484171935687,2.93270774167037,0.0160767527304697,0.987173159752644,0.998695578451716,FALSE
"Corynebacterium.segmentosum",7.79691824509364,-0.149564016440095,0.520148270139459,-0.287541120534718,0.773698020998947,0.998695578451716,FALSE
"Corynebacterium.simulans",0.102780795231843,-0.420757488526537,2.71699731409288,-0.1548612088588,0.876930735492833,0.998695578451716,FALSE
"Corynebacterium.sp..1959",0.220588198532743,-0.380097287680987,2.25842161658036,-0.168302182768034,0.866345556757512,0.998695578451716,FALSE
"Corynebacterium.sp..2039",0.102266346506967,-0.0394652980480492,2.31999253634008,-0.0170109590569235,0.986427872974425,0.998695578451716,FALSE
"Corynebacterium.sp..FDAARGOS.1242",0.404851953223103,0.725726661418666,2.09749704711026,0.345996511612975,0.729345336352938,0.998695578451716,FALSE
"Corynebacterium.sp..NML93.0612",0.0917884647498216,0.444885062511592,2.93253020661191,0.151706898537147,0.87941811591036,0.998695578451716,FALSE
"Corynebacterium.sp..NML98.0116",0.0813873273204492,-0.238200983818878,2.35085688904617,-0.101325174207233,0.919292332904235,0.998695578451716,FALSE
"Corynebacterium.sp..zg.917",0.218921118337182,-0.808036385497631,1.1775949669839,-0.686175135044273,0.492602675522871,0.998695578451716,FALSE
"Corynebacterium.sphenisci",0.157413690994283,-0.521668677798751,2.93253013249172,-0.177890304354861,0.858809125405445,0.998695578451716,FALSE
"Corynebacterium.striatum",0.784287559820042,-0.906247923039514,0.930515605484473,-0.973920176833225,0.330096174649139,0.998695578451716,FALSE
"Corynebacterium.timonense",0.143572891594327,-0.418356855969415,2.01792529131806,-0.207320289690286,0.835759729482732,0.998695578451716,FALSE
"Corynebacterium.tuberculostearicum",11.3324434991919,-0.887529683445905,0.389083368894135,-2.28107843819814,0.0225438057862116,0.998695578451716,FALSE
"Corynebacterium.urealyticum",0.0492673136379846,-0.0522633282340855,2.93275011288731,-0.017820586897065,0.985781981398258,0.998695578451716,FALSE
"Corynebacterium.ureicelerivorans",1.09106398449863,-0.30943619803388,0.6614883926571,-0.467787797138694,0.63993634798895,0.998695578451716,FALSE
"Corynebacterium.vitaeruminis",0.287035465899298,-0.954577764530496,1.15793875940314,-0.824376726989025,0.409725534385819,0.998695578451716,FALSE
"Corynebacterium.yudongzhengii",0.0852526932591789,0.0534462976450316,2.03247759377541,0.0262961312876039,0.979021140631047,0.998695578451716,FALSE
"Coxiella.endosymbiont.of.Amblyomma.nuttalli",0.157093734973895,-0.285554412785442,1.54897624587875,-0.184350414375427,0.853738566638708,0.998695578451716,FALSE
"Coxiella.endosymbiont.of.Amblyomma.sculptum",0.0502335158532656,-0.123254780267792,2.93219184272333,-0.0420350327942107,0.966470770656306,0.998695578451716,FALSE
"Crinalium.epipsammum",0.286428694316161,-0.541496313318397,2.27926862224255,-0.2375745921451,0.812211058879108,0.998695578451716,FALSE
"Croceicoccus.marinus",0.141545665204184,-0.132376952721518,1.54184676339089,-0.0858561018284263,0.931580808265544,0.998695578451716,FALSE
"Cruoricaptor.ignavus",0.0748169659402292,0.11638073260714,2.93275473836575,0.0396830771713259,0.968345793510221,0.998695578451716,FALSE
"Cryptococcus.neoformans",0.453139469082555,0.817237958201297,0.970305199152964,0.842248355377991,0.399648952222743,0.998695578451716,FALSE
"Cryptomonas.paramecium",4.99268073641674,4.70108911389764,1.56508246413951,3.00373253270223,0.00266689664261287,0.998695578451716,FALSE
"Cryptosporidium.parvum",0.400161350585509,1.16319986801471,1.54012981503715,0.755260924538792,0.450092439509755,0.998695578451716,FALSE
"Cupriavidus.basilensis",0.845599152578666,0.0701672295536897,0.64794251153413,0.10829236900594,0.913763775669852,0.998695578451716,FALSE
"Cupriavidus.campinensis",0.0438441177346373,0.140146367257203,2.93274486063682,0.0477867574292745,0.96188619054001,0.998695578451716,FALSE
"Cupriavidus.gilardii",0.785463987346681,-2.24532953775568,1.45198818738734,-1.54638278552103,0.122012149098997,0.998695578451716,FALSE
"Cupriavidus.metallidurans",0.195322014624543,0.0298350922409997,1.47147221541893,0.0202756748842217,0.983823460428251,0.998695578451716,FALSE
"Cupriavidus.necator",0.142283301226758,-0.0394905517913507,1.95733265742844,-0.020175697596153,0.983903214448307,0.998695578451716,FALSE
"Cupriavidus.oxalaticus",5.05865877902354,0.630537705938771,0.327847415261357,1.92326575286894,0.0544466832567571,0.998695578451716,FALSE
"Cupriavidus.pauculus",0.10439303638492,-0.138852860127674,2.69898720631299,-0.0514462831846308,0.958969904930033,0.998695578451716,FALSE
"Cupriavidus.pinatubonensis",0.106138123716661,0.913243399039493,2.73725185939103,0.333635136973719,0.738654900560763,0.998695578451716,FALSE
"Cupriavidus.sp..ISTL7",0.399124791372543,0.680966677821909,2.72352600719234,0.250031274173112,0.80256316327746,0.998695578451716,FALSE
"Cupriavidus.taiwanensis",1.54056895019283,-0.343318896380361,0.472540393507628,-0.726538727899922,0.467508574800858,0.998695578451716,FALSE
"Curtobacterium.flaccumfaciens",0.316389742981634,-1.33313545742298,2.32525547807233,-0.57332859550047,0.566422227261854,0.998695578451716,FALSE
"Curtobacterium.sp..SGAir0471",0.184727221044396,0.784539324966622,2.6130388411312,0.300240207920901,0.763993937477086,0.998695578451716,FALSE
"Curvibacter.sp..AEP1.3",0.0867259122555646,-0.238198354107323,2.33558752021101,-0.101986481793584,0.918767405097514,0.998695578451716,FALSE
"Cutibacterium.acnes",459.255698333249,-0.625386716346199,0.302022947295793,-2.07065960366817,0.038390617845263,0.998695578451716,FALSE
"Cutibacterium.avidum",1.6389509877782,-0.212644149241449,0.552514706212782,-0.384866044017219,0.700336664664173,0.998695578451716,FALSE
"Cutibacterium.granulosum",18.8566265955194,-0.515297096898078,0.350595023803889,-1.46977869596437,0.141621700860267,0.998695578451716,FALSE
"Cutibacterium.modestum",2.38225904289118,0.181609507305121,0.483583669853657,0.375549297105256,0.707251990893493,0.998695578451716,FALSE
"Debaryomyces.hansenii",0.0911991185624721,0.0748402958726044,2.02003341868482,0.0370490384863685,0.970445905499382,0.998695578451716,FALSE
"Dechloromonas.aromatica",0.0709190147544574,0.239539449777119,2.80288692886301,0.0854616885577645,0.931894352104552,0.998695578451716,FALSE
"Dechloromonas.sp..HYN0024",0.126023245542659,-0.425258312316725,1.97748786015782,-0.215049771422002,0.829728514232631,0.998695578451716,FALSE
"Deep.sea.thermophilic.phage.D6E",1.47819196913061,0.00249866198020728,0.552143421896166,0.00452538576231949,0.996389276892642,0.998695578451716,FALSE
"Defluviicoccus.vanus",0.143386811597049,0.51405931834583,2.32436220177799,0.221161451495213,0.82496672330582,0.998695578451716,FALSE
"Defluviimonas.alba",0.176332796586902,0.272765252023976,2.93227980918771,0.09302156334785,0.925886430421118,0.998695578451716,FALSE
"Deinococcus.geothermalis",0.279976738626152,0.782305268700035,1.50570252816712,0.519561635891207,0.603369143129392,0.998695578451716,FALSE
"Deinococcus.metallilatus",0.144762707668529,-0.919911136790638,2.93203661073028,-0.313744764790476,0.753714898759505,0.998695578451716,FALSE
"Delftia.acidovorans",0.801291643286282,0.923953858789181,1.26354269149575,0.731240713121791,0.464632136262129,0.998695578451716,FALSE
"Delftia.lacustris",0.328423096273765,0.286045881824761,2.04733261500487,0.139716370329049,0.888884091624999,0.998695578451716,FALSE
"Delftia.sp..Cs1.4",0.190179472685675,0.634280065769367,2.63931251469523,0.240320182713418,0.810082049866159,0.998695578451716,FALSE
"Denitratisoma.sp..DHT3",0.0454453435051608,-0.123254602942996,2.93272327097608,-0.0420273553126526,0.966476890991761,0.998695578451716,FALSE
"Dermabacter.jinjuensis",0.137500171109601,-0.03481515319371,1.39413747836238,-0.024972539461894,0.980076867110514,0.998695578451716,FALSE
"Dermabacter.vaginalis",0.0729614290343457,0.0471484171935688,2.93270774167037,0.0160767527304697,0.987173159752644,0.998695578451716,FALSE
"Dermacoccus.nishinomiyaensis",0.3211517710525,-0.0662528304228354,1.06969239694158,-0.0619363385327057,0.950613529071593,0.998695578451716,FALSE
"Dermacoccus.sp..PAMC28757",0.0880917833013142,-0.331256915851899,2.74873117128577,-0.120512663920112,0.904077048400191,0.998695578451716,FALSE
"Dermatophilus.congolensis",0.0609278781194754,0.140146367257203,2.93274486063682,0.0477867574292744,0.96188619054001,0.998695578451716,FALSE
"Desulfatibacillum.aliphaticivorans",0.0557743071017318,0.239563421452628,2.9327051851062,0.0816868407602837,0.934895742937624,0.998695578451716,FALSE
"Desulfobacterium.autotrophicum",0.116649618223332,0.111123323791474,2.93234297230452,0.0378957457708784,0.969770804997502,0.998695578451716,FALSE
"Desulfofarcimen.acetoxidans",0.045035476683285,0.239563421452629,2.9327051851062,0.0816868407602838,0.934895742937623,0.998695578451716,FALSE
"Desulfovibrio.fairfieldensis",0.184885313755275,-0.61173470424883,2.26907576206397,-0.269596420920027,0.787470754118133,0.998695578451716,FALSE
"Desulfovibrio.marinus",0.223596755776413,-0.916399024949599,2.9322798245422,-0.312521000649272,0.754644605533233,0.998695578451716,FALSE
"Desulfovibrio.piger",0.258264583801634,-0.449507832983688,1.43227122926435,-0.313842674347767,0.75364053121882,0.998695578451716,FALSE
"Desulfovibrio.vulgaris",0.0967566415626219,0.444885062511592,2.93253020661191,0.151706898537147,0.87941811591036,0.998695578451716,FALSE
"Desulfurispirillum.indicum",0.0781190772371768,-0.331263599311208,2.79107532378612,-0.118686728547994,0.905523551307257,0.998695578451716,FALSE
"Desulfuromonas.soudanensis",1.08773917763501,0.194145921549954,0.783804926389494,0.247696735518447,0.804369057857422,0.998695578451716,FALSE
"Devosia.sp..A16",0.145263409599396,-0.517949428044879,2.2979529082288,-0.225396014944493,0.821671211505443,0.998695578451716,FALSE
"Devosia.sp..G19",0.161130593574659,1.03277303289356,2.93115418784209,0.352343468377514,0.724580692552967,0.998695578451716,FALSE
"Devosia.sp..I507",0.304191495133798,-1.71978868534501,2.92834469563265,-0.587290385558066,0.557008697180267,0.998695578451716,FALSE
"Devosia.sp..LEGU1",0.276759207207949,-1.23158384962075,2.69721419613799,-0.456613290625637,0.647949024601967,0.998695578451716,FALSE
"Devosia.sp..S02",0.115857719953569,0.834453122872817,2.93169955220851,0.284631186795456,0.775926715504804,0.998695578451716,FALSE
"Dialister.pneumosintes",0.134432573912173,-0.621075136817562,2.9325753750197,-0.211784884408432,0.832274861536237,0.998695578451716,FALSE
"Diaphorobacter.aerolatus",0.0744825817352843,-0.0458675780484146,2.37298108253068,-0.0193290955356032,0.984578573380483,0.998695578451716,FALSE
"Diaphorobacter.polyhydroxybutyrativorans",0.737153175795606,-0.5973207417116,2.52290885607807,-0.236758747852727,0.812843956153408,0.998695578451716,FALSE
"Diaphorobacter.ruginosibacter",0.0702735928817591,0.214202762561938,2.39661429249604,0.0893772365593502,0.928782113652731,0.998695578451716,FALSE
"Diaphorobacter.sp..HDW4A",0.137190032188773,0.470679894983511,1.5649283577794,0.300767694983428,0.763591644081,0.998695578451716,FALSE
"Diaphorobacter.sp..HDW4B",0.0945024687751504,0.178446603766266,1.79445193249889,0.099443512826653,0.920786135718309,0.998695578451716,FALSE
"Diaphorobacter.sp..JS3051",0.497596547081094,0.764188417370135,2.92536953447264,0.261227994742174,0.79391669073521,0.998695578451716,FALSE
"Dichelobacter.nodosus",0.0521861906191552,0.327838633439871,2.93264596889612,0.111789365957212,0.910990419406977,0.998695578451716,FALSE
"Dickeya.dadantii",0.0336025473841126,0.0407346218312137,2.93278723133981,0.0138893887002517,0.988918227505134,0.998695578451716,FALSE
"Dictyostelium.discoideum",0.959585617419393,-0.87469134995033,0.662201605296129,-1.32088376554022,0.186540123656545,0.998695578451716,FALSE
"Dietzia.lutea",0.0692302390068106,0.04713991799568,2.81122956001081,0.0167684342346979,0.986621352187129,0.998695578451716,FALSE
"Dietzia.psychralcaliphila",0.718274175276586,-0.812208819975877,0.752156270841102,-1.07984052179426,0.280213203054393,0.998695578451716,FALSE
"Dietzia.sp..DQ12.45.1b",0.402828169477329,-1.07947046921619,1.86299456944644,-0.579427598405153,0.562300686533736,0.998695578451716,FALSE
"Dietzia.sp..oral.taxon.368",0.0561970729806839,0.0407346218312137,2.93278723133981,0.0138893887002517,0.988918227505134,0.998695578451716,FALSE
"Dietzia.timorensis",0.0552064885880598,0.332556473054188,2.93274464185144,0.113394282034812,0.909717972749504,0.998695578451716,FALSE
"Dolosigranulum.pigrum",4.14831626703671,-0.899980190217596,0.391550915190095,-2.29850105134006,0.021533288117367,0.998695578451716,FALSE
"Drechmeria.coniospora",30.2205420255548,-1.43187146770067,0.705237415569446,-2.03033962193356,0.042322029360115,0.998695578451716,FALSE
"Duganella.sp..AF9R3",0.126925821592786,-0.104067101030666,1.55230867741156,-0.0670402108453043,0.946549691563254,0.998695578451716,FALSE
"Dyadobacter.sp..Q3.56",0.0503319327435559,-0.0458541573830281,2.93267282883954,-0.0156356198114239,0.987525088651635,0.998695578451716,FALSE
"Dyella.caseinilytica",0.0754760903878608,-0.238204145920365,2.3696224233383,-0.100524093448097,0.919928255909375,0.998695578451716,FALSE
"Dysosmobacter.sp..Marseille.Q4140",0.252417430953879,-0.311489223805128,1.75442936073522,-0.177544465896646,0.859080741238725,0.998695578451716,FALSE
"Edaphobacter.sp..4G125",0.0653245246083901,-0.145265902813576,2.93271520053915,-0.0495329047930977,0.960494615141323,0.998695578451716,FALSE
"Effusibacillus.sp..skT53",0.165607906821204,0.193729983584364,2.66309149200408,0.0727462740825981,0.942008024678017,0.998695578451716,FALSE
"Eikenella.corrodens",0.248479309227505,0.0510410611294828,2.03237487298308,0.0251139992960874,0.979964033881026,0.998695578451716,FALSE
"Elizabethkingia.anophelis",0.513130829673811,-1.62512926590219,1.4282678797854,-1.13783225745185,0.255190532557212,0.998695578451716,FALSE
"Elizabethkingia.miricola",0.699758446915177,-0.149976090198916,1.33797974875169,-0.112091450067792,0.910750896560047,0.998695578451716,FALSE
"Elizabethkingia.sp..2.6",1.73973931653769,-1.41094034477441,0.880975216080373,-1.6015664447996,0.109251515923151,0.998695578451716,FALSE
"Elizabethkingia.ursingii",0.271290433030898,-0.546898690732237,1.30254175737499,-0.419870370861968,0.674580153644958,0.998695578451716,FALSE
"Empedobacter.falsenii",0.386486153054948,1.67949824477164,1.86492812389,0.900569959376463,0.367817012925296,0.998695578451716,FALSE
"endosymbiont.of.Sipalinus.gigas",0.0594619244475237,0.430120061159093,2.93267715573826,0.146664647459572,0.88339672402782,0.998695578451716,FALSE
"Ensifer.adhaerens",0.088252033747542,0.240660691084608,2.74812232984941,0.0875727723146137,0.930216243561476,0.998695578451716,FALSE
"Ensifer.mexicanus",0.146557945377709,0.15527521476966,2.27246867782894,0.0683288690773093,0.945523843625612,0.998695578451716,FALSE
"Ensifer.sp..PDNC004",0.0864193606990741,0.0471341595553089,2.7380167711848,0.0172147081242723,0.986265328541826,0.998695578451716,FALSE
"Enterobacter.cancerogenus",0.0928934898059324,-0.0458541573830279,2.93267282883954,-0.0156356198114239,0.987525088651635,0.998695578451716,FALSE
"Enterobacter.cloacae",0.337059802227658,-1.8435445889204,2.92716724726084,-0.629805007091938,0.528822169288036,0.998695578451716,FALSE
"Enterobacter.hormaechei",88.4931618845352,-0.660008405453066,1.28381516958168,-0.51409924192446,0.607182607402406,0.998695578451716,FALSE
"Enterobacter.kobei",0.840670548248109,-1.82873065169295,2.91943059916189,-0.626399768577455,0.531052761320095,0.998695578451716,FALSE
"Enterobacter.roggenkampii",0.461911909979793,-2.26275528973455,2.92340998897234,-0.774012300111889,0.438923517490364,0.998695578451716,FALSE
"Enterobacter.sp..638",0.654270962630316,-0.919701890988985,0.903132392635867,-1.01834669920847,0.308513222788402,0.998695578451716,FALSE
"Enterocloster.bolteae",0.466076290262665,1.10176657175422,1.90671072780405,0.577836247359411,0.563374680626455,0.998695578451716,FALSE
"Enterococcus.casseliflavus",0.0816226287441848,0.0535628968141183,2.93263315237702,0.0182644381451881,0.985427896980634,0.998695578451716,FALSE
"Enterococcus.faecalis",0.120602392326912,0.15487297447659,2.28176842644398,0.067874098301006,0.945885857752784,0.998695578451716,FALSE
"Enterococcus.faecium",0.292492110349275,0.509474855274357,1.45929749061972,0.349123368298261,0.726996693670618,0.998695578451716,FALSE
"Enterococcus.virus.LY0322",0.548744431171474,-0.697903724578558,0.657500156198559,-1.06145027951567,0.288485317347948,0.998695578451716,FALSE
"Ephemeroptericola.cinctiostellae",0.0569239866023041,-0.212114888624868,2.93269139997654,-0.0723277221144253,0.94234110340903,0.998695578451716,FALSE
"Epidermidibacterium.keratini",0.0873081811121818,-0.138835936876036,2.34264766773986,-0.0592645401986471,0.952741404272203,0.998695578451716,FALSE
"Epilithonimonas.vandammei",0.68262883425656,-0.271045778237708,0.946342207707319,-0.286414128029188,0.774560955148845,0.998695578451716,FALSE
"Ereboglobus.luteus",0.215344069061143,0.0603927444106577,2.69405923682197,0.022417006866523,0.98211531424293,0.998695578451716,FALSE
"Erwinia.gerundensis",0.0746302007961044,0.433987940691237,2.78553590147495,0.155800519555838,0.876190261080866,0.998695578451716,FALSE
