"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","enriched.in"
"Corynebacterium.marinum",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.maris",0.0174821684155698,-1.25864564064121,2.91742334677947,-0.431423722590903,0.666160303951232,NA,NA,"HypoxiaLow"
"Corynebacterium.matruchotii",0.39137058611716,-2.65161108926626,2.04021801947959,-1.2996704587202,0.193713939416163,0.579996088604279,FALSE,"HypoxiaLow"
"Corynebacterium.minutissimum",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.mustelae",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.mycetoides",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.nuruki",0.0245631424410318,-1.26279039933762,2.91741471072829,-0.432845695435047,0.665126873700221,NA,NA,"HypoxiaLow"
"Corynebacterium.pelargi",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.phocae",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.propinquum",0.364515078792294,-2.28926007340607,2.67015507226887,-0.857350982038977,0.391250940752478,0.722686341100063,FALSE,"HypoxiaLow"
"Corynebacterium.provencense",0.00727990646304333,-1.24664384960668,2.91762173905982,-0.427280833878213,0.669174790979527,NA,NA,"HypoxiaLow"
"Corynebacterium.pseudopelargi",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.pseudotuberculosis",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.qintianiae",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.renale",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.resistens",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.riegelii",0.00398404969267353,-1.20560760809173,2.91770766210123,-0.413203702259703,0.679457375865111,NA,NA,"HypoxiaLow"
"Corynebacterium.sanguinis",0.0159960518904415,-1.3247342555672,2.91745413002464,-0.454072008171047,0.649776999656954,NA,NA,"HypoxiaLow"
"Corynebacterium.segmentosum",0.179519317061585,-1.76639006271656,2.91648080884233,-0.605658044229584,0.54474184985275,NA,NA,"HypoxiaLow"
"Corynebacterium.silvaticum",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.simulans",0.234727052956165,-1.94093898933949,2.91606600952695,-0.66560187012171,0.505665610745845,NA,NA,"HypoxiaLow"
"Corynebacterium.singulare",0.0466195480179936,-0.872192526818605,2.91764556661054,-0.298937107645957,0.764988033129838,NA,NA,"HypoxiaLow"
"Corynebacterium.sp..1864",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sp..1959",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sp..2019",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sp..2039",0.00363995323152166,-1.20126431794401,2.91771656983166,-0.411713848550176,0.680549173324654,NA,NA,"HypoxiaLow"
"Corynebacterium.sp..ATCC.6931",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sp..FDAARGOS.1242",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sp..NML93.0612",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sp..NML98.0116",0.145352818781212,-1.61759342872647,2.91680637897322,-0.554576896288845,0.5791840954776,NA,NA,"HypoxiaLow"
"Corynebacterium.sp..sy039",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sp..zg.320",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sp..zg.917",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.sphenisci",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.stationis",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.striatum",0.210263823585871,-2.09717474920182,2.35085208307354,-0.892091324801663,0.372343984404336,NA,NA,"HypoxiaLow"
"Corynebacterium.suranareeae",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.terpenotabidum",0.490868294221536,0.598324165476158,1.28892860482308,0.464202720955429,0.642502511950252,0.83066396187854,FALSE,"HypoxiaHigh"
"Corynebacterium.testudinoris",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.timonense",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.tuberculostearicum",0.63890619591719,-3.17626854972532,1.9651168432991,-1.6163255434689,0.106023946955709,0.486954997558239,FALSE,"HypoxiaLow"
"Corynebacterium.ulcerans",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.urealyticum",0.0208893611517304,-1.39742489691555,2.91730587607836,-0.479012128407345,0.631930000455987,NA,NA,"HypoxiaLow"
"Corynebacterium.ureicelerivorans",0.00435490809237516,-1.20986456973809,2.91769895675851,-0.414663948429491,0.678387927468032,NA,NA,"HypoxiaLow"
"Corynebacterium.urogenitale",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.uterequi",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.variabile",0.0118203595093015,-1.12109914235292,2.91771488170571,-0.38423875800281,0.700801494297624,NA,NA,"HypoxiaLow"
"Corynebacterium.vitaeruminis",0.0725201564306492,-0.346760640361053,2.91646457994188,-0.11889760045293,0.905356482838681,NA,NA,"HypoxiaLow"
"Corynebacterium.xerosis",0,NA,NA,NA,NA,NA,NA,NA
"Corynebacterium.yudongzhengii",0,NA,NA,NA,NA,NA,NA,NA
"Cotesia.congregata.bracovirus",0.00210588354709868,-1.10392203282513,2.9177959774662,-0.378341063374751,0.705177244344148,NA,NA,"HypoxiaLow"
"Coxiella.burnetii",0.0128472027284823,-1.05859123210433,2.91767790528682,-0.362819771910453,0.716739521032177,NA,NA,"HypoxiaLow"
"Coxiella.endosymbiont.of.Amblyomma.nuttalli",0,NA,NA,NA,NA,NA,NA,NA
"Coxiella.endosymbiont.of.Amblyomma.sculptum",0.0149329277322053,-1.0162711649256,2.91776476907997,-0.348304693954492,0.727611369033495,NA,NA,"HypoxiaLow"
"Crassaminicella.sp..143.21",0,NA,NA,NA,NA,NA,NA,NA
"Crassaminicella.sp..SY095",0.0292343588193732,-1.32473425600073,2.91745413002373,-0.454072008319786,0.649776999549902,NA,NA,"HypoxiaLow"
"crAssphage.cr10_1",0,NA,NA,NA,NA,NA,NA,NA
"crAssphage.cr109_1",0,NA,NA,NA,NA,NA,NA,NA
"crAssphage.cr112_1",0,NA,NA,NA,NA,NA,NA,NA
"crAssphage.cr52_1",0,NA,NA,NA,NA,NA,NA,NA
"crAssphage.cr53_1",0,NA,NA,NA,NA,NA,NA,NA
"crAssphage.cr55_1",0,NA,NA,NA,NA,NA,NA,NA
"crAssphage.cr6_1",0.00403760158689162,-1.08492202549168,2.91778905521627,-0.371830178590915,0.710019292851409,NA,NA,"HypoxiaLow"
"Crateriforma.conspicua",0,NA,NA,NA,NA,NA,NA,NA
"Crenobacter.cavernae",0,NA,NA,NA,NA,NA,NA,NA
"Crinalium.epipsammum",0.0671010250855494,-0.346760883496464,2.91646458081956,-0.118897683783638,0.905356416818699,NA,NA,"HypoxiaLow"
"Croceibacter.atlanticus",0,NA,NA,NA,NA,NA,NA,NA
"Croceibacterium.atlanticum",0,NA,NA,NA,NA,NA,NA,NA
"Croceicoccus.marinus",0,NA,NA,NA,NA,NA,NA,NA
"Croceicoccus.naphthovorans",0,NA,NA,NA,NA,NA,NA,NA
"Croceicoccus.sp..YJ47",0,NA,NA,NA,NA,NA,NA,NA
"Croceimicrobium.hydrocarbonivorans",0,NA,NA,NA,NA,NA,NA,NA
"Crocosphaera.subtropica",0,NA,NA,NA,NA,NA,NA,NA
"Cronobacter.condimenti",0.361080410900804,0.506888635797474,1.23527961915687,0.410343235601546,0.681554180216099,0.856317257621353,FALSE,"HypoxiaHigh"
"Cronobacter.dublinensis",0,NA,NA,NA,NA,NA,NA,NA
"Cronobacter.malonaticus",0,NA,NA,NA,NA,NA,NA,NA
"Cronobacter.sakazakii",0,NA,NA,NA,NA,NA,NA,NA
"Cronobacter.universalis",0,NA,NA,NA,NA,NA,NA,NA
"Cronobacter.virus.GAP161",0,NA,NA,NA,NA,NA,NA,NA
"Cruoricaptor.ignavus",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Cryobacterium.arcticum",0.0054599298472825,-1.22410161988206,2.91767002376737,-0.419547656147032,0.674815933726622,NA,NA,"HypoxiaLow"
"Cryobacterium.soli",0,NA,NA,NA,NA,NA,NA,NA
"Cryobacterium.sp.",0,NA,NA,NA,NA,NA,NA,NA
"Cryobacterium.sp..LW097",0,NA,NA,NA,NA,NA,NA,NA
"Cryobacterium.sp..PAMC25264",0,NA,NA,NA,NA,NA,NA,NA
"Cryptobacterium.curtum",0.0928447163139388,-1.95189865143353,2.91603951168244,-0.669366324980748,0.503261827451721,NA,NA,"HypoxiaLow"
"Cryptococcus.gattii.VGI",0.904144157229256,-1.19168161529882,1.68807300072206,-0.705941991127807,0.480224212703624,0.75255915583858,FALSE,"HypoxiaLow"
"Cryptomonas.paramecium",2.52930172218672,0.0168912817580135,0.743297876318906,0.0227247814048192,0.981869808235485,0.996964181979657,FALSE,"HypoxiaHigh"
"Cryptosporidium.parvum",2.69430451858063,-2.23672026431907,0.868558142877555,-2.57521074744491,0.0100179025817408,0.183138569203616,FALSE,"HypoxiaLow"
"Cucumber.green.mottle.mosaic.virus",0,NA,NA,NA,NA,NA,NA,NA
"Cuiaba.sripuvirus",0,NA,NA,NA,NA,NA,NA,NA
"Cuniculiplasma.divulgatum",0,NA,NA,NA,NA,NA,NA,NA
"Cupriavidus.basilensis",0.452627962274338,-0.914591924647913,2.61695057952843,-0.349487656283032,0.726723236176883,0.868545406705201,FALSE,"HypoxiaLow"
"Cupriavidus.campinensis",0.0059760745390103,-1.23041139646523,2.91765728961945,-0.421712104722798,0.673235167997805,NA,NA,"HypoxiaLow"
"Cupriavidus.gilardii",0,NA,NA,NA,NA,NA,NA,NA
"Cupriavidus.malaysiensis",0,NA,NA,NA,NA,NA,NA,NA
"Cupriavidus.metallidurans",0.119897729879932,-1.78915965758635,2.91642922602087,-0.613476110314341,0.539561574269329,NA,NA,"HypoxiaLow"
"Cupriavidus.nantongensis",0,NA,NA,NA,NA,NA,NA,NA
"Cupriavidus.necator",0,NA,NA,NA,NA,NA,NA,NA
"Cupriavidus.neocaledonicus",0,NA,NA,NA,NA,NA,NA,NA
"Cupriavidus.oxalaticus",0,NA,NA,NA,NA,NA,NA,NA
"Cupriavidus.pauculus",0.960152265623152,-3.85392819782015,2.38385415723319,-1.61667952132323,0.105947476628197,0.486954997558239,FALSE,"HypoxiaLow"
"Cupriavidus.pinatubonensis",0.0444676297551179,-0.621164599853941,2.91712689922165,-0.212937119746035,0.831376008898159,NA,NA,"HypoxiaLow"
"Cupriavidus.sp..EM10",0.0720219678346273,-0.109893263714639,2.91585941691102,-0.0376881214084925,0.969936347012123,NA,NA,"HypoxiaLow"
"Cupriavidus.sp..ISTL7",0.0980027561091576,-1.98246432507805,2.91596664729009,-0.679865226483444,0.496589801496362,NA,NA,"HypoxiaLow"
"Cupriavidus.sp..USMAA2.4",0,NA,NA,NA,NA,NA,NA,NA
"Cupriavidus.taiwanensis",0.19030065999469,0.381710536438617,2.74926339394474,0.138841020936494,0.889575777870921,NA,NA,"HypoxiaHigh"
"Curtobacterium.flaccumfaciens",3.66146430367204,-1.25810205498593,1.30161547456699,-0.966569681729132,0.33375919696507,0.674976700007573,FALSE,"HypoxiaLow"
"Curtobacterium.pusillum",0,NA,NA,NA,NA,NA,NA,NA
"Curtobacterium.sp..24E2",0,NA,NA,NA,NA,NA,NA,NA
"Curtobacterium.sp..BH.2.1.1",0,NA,NA,NA,NA,NA,NA,NA
"Curtobacterium.sp..L6.1",0,NA,NA,NA,NA,NA,NA,NA
"Curtobacterium.sp..MR_MD2014",0,NA,NA,NA,NA,NA,NA,NA
"Curtobacterium.sp..SGAir0471",0,NA,NA,NA,NA,NA,NA,NA
"Curtobacterium.sp..YC1",0,NA,NA,NA,NA,NA,NA,NA
"Curvibacter.sp..AEP1.3",0.0622281426104394,-0.79219749926185,2.91750380307495,-0.271532636367741,0.785981402025627,NA,NA,"HypoxiaLow"
"Cutibacterium.acnes",6.10668615521858,-2.61948957722617,0.766211732977476,-3.41875419611092,0.000629085273749635,0.0623048773828398,FALSE,"HypoxiaLow"
"Cutibacterium.avidum",0.131214934128196,-1.6814222795149,2.37226650664949,-0.708783045581874,0.478459120581187,NA,NA,"HypoxiaLow"
"Cutibacterium.granulosum",0.287201228845582,-1.32926101457011,2.11868236321079,-0.627399858351424,0.530397160575301,NA,NA,"HypoxiaLow"
"Cutibacterium.modestum",0.159819352020121,-1.71619341559201,2.32531913944842,-0.738046398224333,0.460486254523216,NA,NA,"HypoxiaLow"
"Cyanobacterium.aponinum",0,NA,NA,NA,NA,NA,NA,NA
"cyanobacterium.endosymbiont.of.Epithemia.turgida",0,NA,NA,NA,NA,NA,NA,NA
"cyanobacterium.endosymbiont.of.Rhopalodia.gibberula",0,NA,NA,NA,NA,NA,NA,NA
"Cyanobium.gracile",0.0112112885614011,-1.29208854530636,2.91752312341754,-0.442871741079065,0.657858508443182,NA,NA,"HypoxiaLow"
"Cyanobium.sp..NIES.981",0.00870981618475032,-1.26322434862265,2.9175854074514,-0.432969107055587,0.665037213272021,NA,NA,"HypoxiaLow"
"Cyanobium.sp..NS01",0,NA,NA,NA,NA,NA,NA,NA
"Cyanophage.P.RSM6",0.27746762881258,-1.51290500343945,2.17801168045864,-0.694626671203557,0.48728929319819,NA,NA,"HypoxiaLow"
"Cyanophage.PSS2",0,NA,NA,NA,NA,NA,NA,NA
"Cyanophage.S.RIM32",0,NA,NA,NA,NA,NA,NA,NA
"Cyanothece.sp..PCC.7425",0.0197284921987518,-0.872192526824689,2.91764556661055,-0.298937107648041,0.764988033128248,NA,NA,"HypoxiaLow"
"Cyclobacterium.amurskyense",0,NA,NA,NA,NA,NA,NA,NA
"Cyclobacterium.marinum",0.0056197129775673,-1.22522395395145,2.91766775474245,-0.419932650645346,0.674534654802888,NA,NA,"HypoxiaLow"
"Cyclophragma.undans.nucleopolyhedrovirus",0,NA,NA,NA,NA,NA,NA,NA
"Cylindrospermum.stagnale",0,NA,NA,NA,NA,NA,NA,NA
"Cynomolgus.cytomegalovirus",0,NA,NA,NA,NA,NA,NA,NA
"Cyprinid.herpesvirus.1",0,NA,NA,NA,NA,NA,NA,NA
"Cyprinid.herpesvirus.2",0,NA,NA,NA,NA,NA,NA,NA
"Cyprinid.herpesvirus.3",0,NA,NA,NA,NA,NA,NA,NA
"Cystobacter.fuscus",0.0928260592941022,-1.41518934762264,2.54483746189673,-0.556102057130151,0.578141088894876,NA,NA,"HypoxiaLow"
"Cytobacillus.ciccensis",0,NA,NA,NA,NA,NA,NA,NA
"Cytobacillus.gottheilii",0,NA,NA,NA,NA,NA,NA,NA
"Cytobacillus.kochii",0,NA,NA,NA,NA,NA,NA,NA
"Cytobacillus.oceanisediminis",0,NA,NA,NA,NA,NA,NA,NA
"Dactylococcopsis.salina",0.00550358029061561,-1.22443446681372,2.91766935067051,-0.419661832665286,0.674732511045129,NA,NA,"HypoxiaLow"
"Dahlia.mosaic.virus",0,NA,NA,NA,NA,NA,NA,NA
"Debaryomyces.hansenii",12.0507860015318,-0.807739342732057,0.50840474749789,-1.58877222667046,0.112111825713604,0.486954997558239,FALSE,"HypoxiaLow"
"Dechloromonas.aromatica",0,NA,NA,NA,NA,NA,NA,NA
"Dechloromonas.sp..HYN0024",0.143532842165451,-1.5972501151242,2.9168533137898,-0.547593568580564,0.58397100647654,NA,NA,"HypoxiaLow"
"Dechloromonas.sp..TW.R.39.2",0,NA,NA,NA,NA,NA,NA,NA
"Deefgea.sp..D13",0,NA,NA,NA,NA,NA,NA,NA
"Deefgea.sp..D17",0,NA,NA,NA,NA,NA,NA,NA
"Deefgea.sp..D25",0,NA,NA,NA,NA,NA,NA,NA
"Deep.sea.thermophilic.phage.D6E",0,NA,NA,NA,NA,NA,NA,NA
"Deferribacter.desulfuricans",0.0115071292629722,-1.29541820257785,2.91751601651395,-0.444014084325648,0.657032401111568,NA,NA,"HypoxiaLow"
"Defluviicoccus.vanus",0,NA,NA,NA,NA,NA,NA,NA
"Defluviimonas.alba",0.113217563134237,0.238494899983968,2.91468918670732,0.0818251568886464,0.934785750845278,NA,NA,"HypoxiaHigh"
"Defluviitoga.tunisiensis",0,NA,NA,NA,NA,NA,NA,NA
"Dehalobacter.restrictus",0,NA,NA,NA,NA,NA,NA,NA
"Dehalobacterium.formicoaceticum",0.0704845454006316,-1.49292045810455,2.91672783442035,-0.511847708410287,0.608757597751207,NA,NA,"HypoxiaLow"
"Dehalococcoides.mccartyi",0,NA,NA,NA,NA,NA,NA,NA
"Dehalogenimonas.formicexedens",0,NA,NA,NA,NA,NA,NA,NA
"Dehalogenimonas.lykanthroporepellens",0.0254100741457817,-0.872192526835403,2.91764556661057,-0.298937107651712,0.764988033125447,NA,NA,"HypoxiaLow"
"Deinococcus.actinosclerus",0,NA,NA,NA,NA,NA,NA,NA
"Deinococcus.deserti",0.24814463491196,-1.97079094496731,2.91404368061882,-0.676307962737469,0.498845138223067,NA,NA,"HypoxiaLow"
"Deinococcus.ficus",0.414566012971245,-0.378362488681615,1.84459743440643,-0.205119275145998,0.837478937217377,0.935701775532995,FALSE,"HypoxiaLow"
"Deinococcus.geothermalis",0.0201043842504734,-0.932208480782253,2.91747527184005,-0.319525752207768,0.749327866601094,NA,NA,"HypoxiaLow"
"Deinococcus.gobiensis",0.150408396707599,-1.68486684228007,2.16225625518628,-0.779217004570495,0.435851894877211,NA,NA,"HypoxiaLow"
"Deinococcus.irradiatisoli",0.0268636323134945,-1.07978013266279,2.91743715374743,-0.370112559674445,0.711298624310403,NA,NA,"HypoxiaLow"
"Deinococcus.maricopensis",0.00323498962066054,-1.19589067823152,2.91772762696855,-0.409870567484746,0.681900897009952,NA,NA,"HypoxiaLow"
"Deinococcus.metallilatus",0.00339756170826596,-1.08492202549168,2.91778905521627,-0.371830178590915,0.710019292851409,NA,NA,"HypoxiaLow"
"Deinococcus.peraridilitoris",0,NA,NA,NA,NA,NA,NA,NA
"Deinococcus.proteolyticus",0.0287065684330903,-1.23786404095473,2.91764114317871,-0.424268777484438,0.67136980685285,NA,NA,"HypoxiaLow"
"Deinococcus.psychrotolerans",0,NA,NA,NA,NA,NA,NA,NA
"Deinococcus.puniceus",0.0304987430503225,-1.48892495190445,2.91711234267371,-0.51041056257016,0.609763858446398,NA,NA,"HypoxiaLow"
"Deinococcus.radiodurans",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Deinococcus.radiopugnans",0,NA,NA,NA,NA,NA,NA,NA
"Deinococcus.soli..ex.Cha.et.al..2016.",0,NA,NA,NA,NA,NA,NA,NA
"Deinococcus.sp..AJ005",0.0415747870120345,-0.70381917406394,2.91695714619484,-0.24128540077528,0.809333925173734,NA,NA,"HypoxiaLow"
"Deinococcus.sp..NW.56",0.03008983523204,-0.708681754846792,2.91733172918874,-0.242921210418489,0.808066434100672,NA,NA,"HypoxiaLow"
"Deinococcus.wulumuqiensis",0.00600561711321917,-1.08492202549168,2.91778905521627,-0.371830178590916,0.710019292851408,NA,NA,"HypoxiaLow"
"Delftia.acidovorans",3.7772182201281,-2.01824574240436,2.26508831683206,-0.891022980166652,0.372916842032808,0.710583030307237,FALSE,"HypoxiaLow"
"Delftia.lacustris",1.3462646150135,-4.35740784597912,2.91020782375775,-1.49728408067871,0.134319355324175,0.534325347553312,FALSE,"HypoxiaLow"
"Delftia.sp..Cs1.4",0.320707310861774,-2.84379862796751,2.91390463547301,-0.975940871004473,0.329093766777652,NA,NA,"HypoxiaLow"
"Delftia.sp..HK171",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Delftia.sp..WY8",0,NA,NA,NA,NA,NA,NA,NA
"Delftia.tsuruhatensis",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Deltalipothrixvirus.SBFV3",0.00501497253867334,-1.08492202549168,2.91778905521627,-0.371830178590916,0.710019292851408,NA,NA,"HypoxiaLow"
"Denitratisoma.oestradiolicum",0.00906856936399369,-1.08492202549169,2.91778905521627,-0.371830178590917,0.710019292851407,NA,NA,"HypoxiaLow"
"Denitratisoma.sp..DHT3",0.0838503844653923,-0.0474919055102622,2.91568771694319,-0.0162884060711593,0.987004306930868,NA,NA,"HypoxiaLow"
"Denitrobacterium.detoxificans",0,NA,NA,NA,NA,NA,NA,NA
"Denitrovibrio.acetiphilus",0,NA,NA,NA,NA,NA,NA,NA
"Dermabacter.jinjuensis",0.172239410598542,-1.69271376637955,2.91663857837827,-0.580364594683769,0.561668775766991,NA,NA,"HypoxiaLow"
"Dermabacter.vaginalis",0,NA,NA,NA,NA,NA,NA,NA
"Dermacoccus.nishinomiyaensis",0,NA,NA,NA,NA,NA,NA,NA
"Dermacoccus.sp..PAMC28757",0,NA,NA,NA,NA,NA,NA,NA
"Dermatophilus.congolensis",0,NA,NA,NA,NA,NA,NA,NA
"Desulfarculus.baarsii",0.178177210379061,-2.36758591870496,2.91505173717365,-0.812193447036553,0.416680639078362,NA,NA,"HypoxiaLow"
"Desulfatibacillum.aliphaticivorans",0.0127050370728908,-1.0162711649256,2.91776476907997,-0.348304693954492,0.727611369033495,NA,NA,"HypoxiaLow"
"Desulfitobacterium.dehalogenans",0,NA,NA,NA,NA,NA,NA,NA
"Desulfitobacterium.dichloroeliminans",0,NA,NA,NA,NA,NA,NA,NA
"Desulfitobacterium.hafniense",0.0056197129775673,-1.22522395395145,2.91766775474245,-0.419932650645346,0.674534654802888,NA,NA,"HypoxiaLow"
"Desulfitobacterium.metallireducens",0,NA,NA,NA,NA,NA,NA,NA
"Desulfobacca.acetoxidans",0,NA,NA,NA,NA,NA,NA,NA
"Desulfobacter.hydrogenophilus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfobacter.postgatei",0,NA,NA,NA,NA,NA,NA,NA
"Desulfobacterium.autotrophicum",0,NA,NA,NA,NA,NA,NA,NA
"Desulfobacula.toluolica",0,NA,NA,NA,NA,NA,NA,NA
"Desulfobulbus.oligotrophicus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfobulbus.oralis",0.0444713115260391,-1.61664039523296,2.91680856330721,-0.554249742533649,0.579407940028033,NA,NA,"HypoxiaLow"
"Desulfobulbus.propionicus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfocapsa.sulfexigens",0,NA,NA,NA,NA,NA,NA,NA
"Desulfococcus.multivorans",0,NA,NA,NA,NA,NA,NA,NA
"Desulfococcus.oleovorans",0,NA,NA,NA,NA,NA,NA,NA
"Desulfocurvibacter.africanus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfofarcimen.acetoxidans",0.0351048077707134,-0.621164600002811,2.91712689922202,-0.212937119797042,0.831376008858374,NA,NA,"HypoxiaLow"
"Desulfoglaeba.alkanexedens",0,NA,NA,NA,NA,NA,NA,NA
"Desulfohalobium.retbaense",0,NA,NA,NA,NA,NA,NA,NA
"Desulfolutivibrio.sulfoxidireducens",0,NA,NA,NA,NA,NA,NA,NA
"Desulfomicrobium.baculatum",0.0146171794096866,-1.23786404053903,2.91764114317963,-0.424268777341828,0.671369806956843,NA,NA,"HypoxiaLow"
"Desulfomicrobium.orale",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Desulfomonile.tiedjei",0.0100025007822566,-1.23786404031334,2.91764114318013,-0.4242687772644,0.671369807013304,NA,NA,"HypoxiaLow"
"Desulfonema.limicola",0.0100025007822566,-1.23786404031334,2.91764114318013,-0.4242687772644,0.671369807013304,NA,NA,"HypoxiaLow"
"Desulfonema.magnum",0,NA,NA,NA,NA,NA,NA,NA
"Desulfopila.sp..IMCC35004",0,NA,NA,NA,NA,NA,NA,NA
"Desulfopila.sp..IMCC35005",0,NA,NA,NA,NA,NA,NA,NA
"Desulfosarcina.alkanivorans",0.209508254996416,-1.43660582233602,1.80289017665003,-0.796834904833415,0.42554692039085,NA,NA,"HypoxiaLow"
"Desulfosarcina.ovata",0.0199211047461514,-1.38647975685058,2.91732773469024,-0.475256770216048,0.634603967685343,NA,NA,"HypoxiaLow"
"Desulfosarcina.widdelii",0.0200598901546934,-0.872192526837182,2.91764556661057,-0.298937107652321,0.764988033124982,NA,NA,"HypoxiaLow"
"Desulfoscipio.gibsoniae",0.0234254728008225,-1.23786404082803,2.91764114317899,-0.424268777440973,0.671369806884545,NA,NA,"HypoxiaLow"
"Desulfosporosinus.acidiphilus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfosporosinus.meridiei",0.0146171794096866,-1.23786404053903,2.91764114317963,-0.424268777341828,0.671369806956843,NA,NA,"HypoxiaLow"
"Desulfosporosinus.orientis",0,NA,NA,NA,NA,NA,NA,NA
"Desulfosporosinus.youngiae",0,NA,NA,NA,NA,NA,NA,NA
"Desulfotalea.psychrophila",0.0327314360922117,-1.23786404103703,2.91764114317852,-0.424268777512674,0.67136980683226,NA,NA,"HypoxiaLow"
"Desulfotomaculum.ferrireducens",0.00799802594522077,-1.23786404018407,2.91764114318041,-0.424268777220051,0.671369807045644,NA,NA,"HypoxiaLow"
"Desulfotomaculum.nigrificans",0,NA,NA,NA,NA,NA,NA,NA
"Desulfotomaculum.reducens",0.00575356463148611,-1.22682425582627,2.91766452238513,-0.420481603149964,0.674133665982535,NA,NA,"HypoxiaLow"
"Desulfotomaculum.ruminis",0,NA,NA,NA,NA,NA,NA,NA
"Desulfovibrio.alaskensis",0.204915720674921,-2.46975353568544,2.91481209125409,-0.847311407516096,0.396821569902957,NA,NA,"HypoxiaLow"
"Desulfovibrio.carbinolicus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfovibrio.carbinoliphilus",0.00988251367245314,-1.27781749373153,2.91755376592994,-0.437975645437417,0.661403938290462,NA,NA,"HypoxiaLow"
"Desulfovibrio.desulfuricans",1.14156984961952,-1.1533460281292,2.47671982412934,-0.46567480782153,0.641448287287282,0.83066396187854,FALSE,"HypoxiaLow"
"Desulfovibrio.fairfieldensis",0.0684390721427869,-1.05694428256081,2.91659942328783,-0.362389251716074,0.717061170343425,NA,NA,"HypoxiaLow"
"Desulfovibrio.ferrophilus",0.0123428561702936,-1.2637137162056,2.91758434131364,-0.433136995668345,0.664915247321222,NA,NA,"HypoxiaLow"
"Desulfovibrio.gigas",0,NA,NA,NA,NA,NA,NA,NA
"Desulfovibrio.magneticus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfovibrio.marinus",0.178548931370863,-2.24139651490511,2.69343945181486,-0.832168888517185,0.405313622070113,NA,NA,"HypoxiaLow"
"Desulfovibrio.piger",0.284024777331459,0.47446021396092,2.55271752793645,0.185864753451378,0.852550823200462,NA,NA,"HypoxiaHigh"
"Desulfovibrio.sp..86",0,NA,NA,NA,NA,NA,NA,NA
"Desulfovibrio.sp..G11",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Desulfovibrio.sp..IOR2",0.0438515382290598,-1.41169043668724,2.91727723583039,-0.48390684962974,0.628451979004881,NA,NA,"HypoxiaLow"
"Desulfovibrio.sulfodismutans",0,NA,NA,NA,NA,NA,NA,NA
"Desulfovibrio.vulgaris",0.122782546645217,-1.68285515126418,2.37134835877336,-0.709661718421953,0.47791393673479,NA,NA,"HypoxiaLow"
"Desulfurispirillum.indicum",0,NA,NA,NA,NA,NA,NA,NA
"Desulfurivibrio.alkaliphilus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfurobacterium.thermolithotrophum",0,NA,NA,NA,NA,NA,NA,NA
"Desulfurococcus.amylolyticus",0,NA,NA,NA,NA,NA,NA,NA
"Desulfuromonas.soudanensis",1.78827435693349,-1.159775319795,1.0727624638241,-1.08111101842688,0.279647732702508,0.654955390297472,FALSE,"HypoxiaLow"
