"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","enriched.in"
"Apocheima.cinerarium.nucleopolyhedrovirus",0,NA,NA,NA,NA,NA,NA,NA
"Apple.rubodvirus.2",0,NA,NA,NA,NA,NA,NA,NA
"Aquabacter.sp..L1I39",0.0177747951337822,-0.836652609800892,2.89363864258236,-0.289135138537631,0.772477964722041,NA,NA,"HypoxiaLow"
"Aquabacterium.olei",0.369649636939794,-1.39401685789122,1.79431955135992,-0.77690557227373,0.437214483445258,0.732402536603974,FALSE,"HypoxiaLow"
"Aquaspirillum.sp..LM1",0.063051464151113,-1.02615620543594,2.89334365814432,-0.35466101738294,0.722843558433224,NA,NA,"HypoxiaLow"
"Aquicella.lusitana",0,NA,NA,NA,NA,NA,NA,NA
"Aquicella.siphonis",0.00502915809525183,-0.734078568359522,2.89369745599329,-0.253681865337764,0.799741345218924,NA,NA,"HypoxiaLow"
"Aquifex.aeolicus",0.00328686168549947,-0.832364741339401,2.89369678749318,-0.28764753271212,0.773616556003995,NA,NA,"HypoxiaLow"
"Aquiflexum.balticum",0.00442334223967422,-0.851576878742931,2.89368835635718,-0.294287695795607,0.768538073925886,NA,NA,"HypoxiaLow"
"Aquihabitans.sp..G128",0.071683047884854,-0.675258426567882,1.35449158588763,-0.498532758418997,0.618108585909829,NA,NA,"HypoxiaLow"
"Aquiluna.borgnonia",0.188365743794994,0.0445784600236042,1.00038337396701,0.0445613763519767,0.964456929265327,0.980761503177018,FALSE,"HypoxiaHigh"
"Aquimarina.sp..AD10",0.00677143235397298,-0.88372923932307,2.893673076227,-0.305400512097706,0.760061131811056,NA,NA,"HypoxiaLow"
"Aquimarina.sp..BL5",0.00630080981813296,-0.871066228227897,2.89367941324444,-0.301023749984538,0.763396384121486,NA,NA,"HypoxiaLow"
"Aquimarina.sp..TRL1",0.110298253101995,-0.656668327183608,1.56327324660105,-0.420059851092168,0.67444173150629,0.826532013105687,FALSE,"HypoxiaLow"
"Aquirhabdus.parva",0.0641710640418475,-1.43505229337598,2.31950309590722,-0.618689535663106,0.536120904961699,NA,NA,"HypoxiaLow"
"Aquirufa.nivalisilvae",0.0571403161014231,-0.572711556931574,1.50725742960419,-0.379969304302565,0.703968200938927,NA,NA,"HypoxiaLow"
"Aquisalimonas.sp..2447",0,NA,NA,NA,NA,NA,NA,NA
"Aquisediminimonas.profunda",0.0129845374212265,-0.832364741498496,2.89369678749311,-0.287647532767106,0.773616555961899,NA,NA,"HypoxiaLow"
"Aquisphaera.giovannonii",0.0280926019541591,-0.919004277344332,2.60019089282829,-0.353437234119649,0.723760675911855,NA,NA,"HypoxiaLow"
"Aquitalea.denitrificans",0,NA,NA,NA,NA,NA,NA,NA
"Aquitalea.magnusonii",0.00996643847741007,-0.837290407293127,2.89366797892404,-0.289352618680344,0.772311549636367,NA,NA,"HypoxiaLow"
"Aquitalea.sp..USM4",0,NA,NA,NA,NA,NA,NA,NA
"Arabia.massiliensis",0.0698533642329084,-0.857025067327455,2.12885363285992,-0.402575853078316,0.687260276382807,NA,NA,"HypoxiaLow"
"Arachidicoccus.ginsenosidivorans",0,NA,NA,NA,NA,NA,NA,NA
"Arachidicoccus.soli",0.0110980457225313,-0.821678659705175,2.89367579477335,-0.283956710419777,0.776443555714934,NA,NA,"HypoxiaLow"
"Arachidicoccus.sp..B3.10",0.0630418651843779,-0.676324103878316,2.32733106857094,-0.290600728453129,0.771356702886439,NA,NA,"HypoxiaLow"
"Arachidicoccus.sp..BS20",0.0144765064940551,-0.914477946607651,2.89365692836303,-0.316028461302418,0.751980905364324,NA,NA,"HypoxiaLow"
"Arachnia.propionica",0.0188529006917867,-0.881278235698554,2.89366470789271,-0.304554371242388,0.760705576398909,NA,NA,"HypoxiaLow"
"Arachnia.rubra",0,NA,NA,NA,NA,NA,NA,NA
"Arcanobacterium.haemolyticum",0,NA,NA,NA,NA,NA,NA,NA
"Arcanobacterium.phocae",0,NA,NA,NA,NA,NA,NA,NA
"Arcanobacterium.phocisimile",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Arcanobacterium.sp..2701",0,NA,NA,NA,NA,NA,NA,NA
"Arcanobacterium.sp..JY.X040",0.00420556436557557,-0.87317183655412,2.89367838178159,-0.301751515320967,0.762841494046579,NA,NA,"HypoxiaLow"
"Archaeoglobus.fulgidus",0,NA,NA,NA,NA,NA,NA,NA
"Archaeoglobus.profundus",0,NA,NA,NA,NA,NA,NA,NA
"Archaeoglobus.sulfaticallidus",0.022970965337652,-0.83236474156631,2.89369678749308,-0.287647532790545,0.773616555943957,NA,NA,"HypoxiaLow"
"Archaeoglobus.veneficus",0,NA,NA,NA,NA,NA,NA,NA
"Archangium.gephyra",0.0815757352570553,-1.26143817190051,1.53284931242366,-0.822936841656009,0.410543910583252,NA,NA,"HypoxiaLow"
"Archangium.violaceum",0.0768052682098404,-1.03985877715767,1.37237648995172,-0.75770663864568,0.448626623877096,NA,NA,"HypoxiaLow"
"Arcobacter.anaerophilus",0.00613391093840903,-0.891179478890944,2.8936691963153,-0.307975590307884,0.758100906300139,NA,NA,"HypoxiaLow"
"Arcobacter.aquimarinus",0,NA,NA,NA,NA,NA,NA,NA
"Arcobacter.cloacae",0,NA,NA,NA,NA,NA,NA,NA
"Arcobacter.defluvii",0,NA,NA,NA,NA,NA,NA,NA
"Arcobacter.peruensis",0,NA,NA,NA,NA,NA,NA,NA
"Arcobacter.sp..FWKO.B",0.001579397508192,-0.832364741259999,2.89369678749322,-0.287647532684677,0.773616556025004,NA,NA,"HypoxiaLow"
"Arcobacter.suis",0.0112871433896499,-0.88434164564203,2.89367275654806,-0.305612182179502,0.759899943965708,NA,NA,"HypoxiaLow"
"Arcobacter.venerupis",0.0172030646150529,-0.995149214682182,2.89361283305734,-0.34391235873485,0.730912197244901,NA,NA,"HypoxiaLow"
"Arcticibacterium.luteifluviistationis",0,NA,NA,NA,NA,NA,NA,NA
"Arenibacter.algicola",0.0054128769840257,-0.74992868184621,2.89369899666808,-0.259159187845629,0.795512418947138,NA,NA,"HypoxiaLow"
"Arenimonas.daejeonensis",0,NA,NA,NA,NA,NA,NA,NA
"Aromatoleum.aromaticum",0.0456888312404901,-0.73095626771703,2.17276294407681,-0.336417863582264,0.736555780528918,NA,NA,"HypoxiaLow"
"Aromatoleum.bremense",0.0275992021050674,-0.437473437414737,2.89364487499001,-0.151184217937679,0.879830399454558,NA,NA,"HypoxiaLow"
"Aromatoleum.petrolei",0.00896795788167713,-0.765779545368072,2.89370055388823,-0.264636762203713,0.791289297323347,NA,NA,"HypoxiaLow"
"Arsenicicoccus.sp..oral.taxon.190",0.00670944989176213,-0.828150962631652,2.89369031010909,-0.286191981131675,0.774731085138432,NA,NA,"HypoxiaLow"
"Arsenophonus.endosymbiont.of.Aleurodicus.dispersus",0,NA,NA,NA,NA,NA,NA,NA
"Arsenophonus.endosymbiont.of.Aphis.craccivora",0.00792086978215851,-0.891179479150279,2.89366919631516,-0.30797559039752,0.758100906231933,NA,NA,"HypoxiaLow"
"Arsenophonus.nasoniae",0.0141006878731137,-0.810388539395771,2.76145760937251,-0.293464051972146,0.769167472859466,NA,NA,"HypoxiaLow"
"Arthrobacter.agilis",0.76553082413373,-1.26718831022552,0.337476322223108,-3.7548954601555,0.000173413842785636,0.00200956041345708,TRUE,"HypoxiaLow"
"Arthrobacter.alpinus",0.00845637076545076,-0.899293588713299,2.89365522960622,-0.310781180671506,0.755966977381781,NA,NA,"HypoxiaLow"
"Arthrobacter.citreus",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.crystallopoietes",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.dokdonellae",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.phage.BigMack",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..24S4.2",0.00868269996737714,-0.879948559848788,2.89365546729412,-0.304095829581133,0.761054883998374,NA,NA,"HypoxiaLow"
"Arthrobacter.sp..D5.1",0.0143517728535778,-0.898372026606521,2.89363540889231,-0.310464830450226,0.756207500260027,NA,NA,"HypoxiaLow"
"Arthrobacter.sp..ERGS1.01",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..FB24",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..NEB.688",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..PAMC.25486",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..PAMC25284",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..PAMC25564",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..PGP41",0.00116441371983601,-0.830151876939279,2.89369776578434,-0.286882716901247,0.774202124424092,NA,NA,"HypoxiaLow"
"Arthrobacter.sp..PM3",0.000994034601582502,-0.797480383833956,2.89370372002788,-0.275591581237028,0.782861776552326,NA,NA,"HypoxiaLow"
"Arthrobacter.sp..QXT.31",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..TES",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Arthrobacter.sp..U41",0.00649834075573598,-0.871066227773756,2.89367941324466,-0.301023749827572,0.763396384241179,NA,NA,"HypoxiaLow"
"Arthrobacter.sp..UKPF54.2",0.0479657584824466,-0.737869031194314,1.37133687991499,-0.538065476106832,0.590531846004582,NA,NA,"HypoxiaLow"
"Arthrobacter.sp..YC.RL1",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..YN",0.0277172316200973,-1.08215899762815,2.89356240392523,-0.373988477373135,0.708412888904735,NA,NA,"HypoxiaLow"
"Arthrobacter.sp..zg.ZUI122",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.sp..zg.ZUI227",0,NA,NA,NA,NA,NA,NA,NA
"Arthrobacter.woluwensis",0.00502853288198408,-0.793486775336656,2.89369701728255,-0.274212113637873,0.783921619450864,NA,NA,"HypoxiaLow"
"Asaia.bogorensis",0.0572692614203839,-1.02303805744477,1.67475352964595,-0.610858875252555,0.541293012464594,NA,NA,"HypoxiaLow"
"Aspergillus.chevalieri",5.65253511342352,-0.365550944725458,0.21652142411079,-1.68828995202993,0.0913555830957253,0.321375890533177,FALSE,"HypoxiaLow"
"Aspergillus.flavus",0.0022710824252516,-0.832364741298616,2.8936967874932,-0.287647532698023,0.773616556014786,NA,NA,"HypoxiaLow"
"Aspergillus.fumigatus",13.5043630141723,0.113212222831952,0.223591211642093,0.506335745490627,0.612620973404182,0.800639126537206,FALSE,"HypoxiaHigh"
"Aspergillus.puulaauensis",3.10814929166207,-2.49952155832917,0.357027138278071,-7.00092875399971,2.54271231087865e-12,1.05455647419599e-10,TRUE,"HypoxiaLow"
"Aspergillus.thermomutatus.chrysovirus.1",0,NA,NA,NA,NA,NA,NA,NA
"Asticcacaulis.excentricus",0.272166940069262,-0.931985131298903,1.32485140919745,-0.703463894010175,0.48176670020557,0.743822267486918,FALSE,"HypoxiaLow"
"Ateline.alphaherpesvirus.1",0.0163047767818437,-0.788056107145929,2.48920932551833,-0.31658892607669,0.751555539594237,NA,NA,"HypoxiaLow"
"Athalassotoga.saccharophila",0.0010613159962199,-0.82866878363912,2.89369842228447,-0.286370126637079,0.774594652515525,NA,NA,"HypoxiaLow"
"Atlantibacter.hermannii",0,NA,NA,NA,NA,NA,NA,NA
"Atopobium.sp..oral.taxon.416",0.00518007343186749,-0.850866945582697,2.8936886659251,-0.294042325839044,0.768725560870949,NA,NA,"HypoxiaLow"
"Atribacter.laminatus",0.0187405052110816,-0.875411016933293,2.89366780303253,-0.302526439287838,0.762250781472346,NA,NA,"HypoxiaLow"
"Aurantiacibacter.atlanticus",0.00255576209869519,-0.832364741311502,2.8936967874932,-0.287647532702477,0.773616556011376,NA,NA,"HypoxiaLow"
"Aurantimicrobium.sp..MWH.Mo1",0.0247350313563771,-0.526060358843647,2.8925381078855,-0.181868082363211,0.855686253311411,NA,NA,"HypoxiaLow"
"Aurantimicrobium.sp..MWH.Uga1",0,NA,NA,NA,NA,NA,NA,NA
"Auraticoccus.monumenti",0.0510236585684381,-0.902801272031386,1.37649304117763,-0.65587056746688,0.511907407087872,NA,NA,"HypoxiaLow"
"Aureimonas.populi",0.00457591454334718,-0.76591523293461,2.89369205472358,-0.264684430288411,0.791252572675918,NA,NA,"HypoxiaLow"
"Aureimonas.sp..AU12",0.00584132171928552,-0.896288151302663,2.89366650284863,-0.309741343869559,0.756757659995069,NA,NA,"HypoxiaLow"
"Aureimonas.sp..AU20",0.00140926177831243,-0.83236474124825,2.89369678749322,-0.287647532680616,0.773616556028112,NA,NA,"HypoxiaLow"
"Aureimonas.sp..OT7",0,NA,NA,NA,NA,NA,NA,NA
"Aureliella.helgolandensis",0.0239885503040927,-0.874881454767383,2.63560573448738,-0.331947014426096,0.73992926883492,NA,NA,"HypoxiaLow"
"Aureococcus.anophagefferens.virus",0.00277715040563172,-0.832364741320651,2.89369678749319,-0.287647532705639,0.773616556008956,NA,NA,"HypoxiaLow"
"Auritidibacter.sp..NML130574",0.0307496024656158,-1.19760996365479,2.85282387183203,-0.419798072877771,0.674632972831593,NA,NA,"HypoxiaLow"
"Austwickia.chelonae",0.0701550754078848,-0.798155747441431,1.44501133665705,-0.552352585196958,0.580706809282338,NA,NA,"HypoxiaLow"
"Autographa.californica.multiple.nucleopolyhedrovirus",0.00818249822352462,-0.890048270473292,2.89366978414044,-0.307584602552595,0.758398437945654,NA,NA,"HypoxiaLow"
"Avian.leukosis.virus",0,NA,NA,NA,NA,NA,NA,NA
"Avian.myeloblastosis.virus",0.015717135037191,-0.670615571779972,2.89369130367699,-0.231750902706113,0.816731492823539,NA,NA,"HypoxiaLow"
"Avian.myelocytomatosis.virus",0.00480288939244248,-0.765779545368072,2.89370055388823,-0.264636762203713,0.791289297323347,NA,NA,"HypoxiaLow"
"Avibacterium.volantium",0.00744508775962241,-0.718228028829005,2.89369593218053,-0.248204388319331,0.803976271184388,NA,NA,"HypoxiaLow"
"Azoarcus.communis",0.0146298578006916,-0.749546637285983,2.8936737417917,-0.259029422170407,0.795612539405329,NA,NA,"HypoxiaLow"
"Azoarcus.olearius",0.0211000904700487,-1.05364060858137,2.89357972393283,-0.364130492022284,0.715760568193611,NA,NA,"HypoxiaLow"
"Azoarcus.pumilus",0.0194133635983663,-0.705642741169529,2.8936846080527,-0.243856133873688,0.807342243766696,NA,NA,"HypoxiaLow"
"Azoarcus.sp..CIB",0.0280744685661979,-0.472116994164395,2.89365443957667,-0.163155969042891,0.870395633202181,NA,NA,"HypoxiaLow"
"Azoarcus.sp..DD4",0.181684335764851,-1.17507610330509,2.3746622008112,-0.494839267203429,0.620713583789197,0.801839842665389,FALSE,"HypoxiaLow"
"Azoarcus.sp..DN11",0.00322062662913149,-0.859281009676602,2.89368495061164,-0.296950436672443,0.766504348983255,NA,NA,"HypoxiaLow"
"Azoarcus.sp..KH32C",0.0344325590641247,-0.622992409706181,2.89356524914787,-0.215302699633142,0.829531324980822,NA,NA,"HypoxiaLow"
"Azoarcus.sp..M9.3.2",0.057738018383097,-0.407311913994153,2.89350331531694,-0.140767737101949,0.888053431288557,NA,NA,"HypoxiaLow"
"Azorhizobium.caulinodans",0.00252070451262423,-0.814498020660985,2.89369632178228,-0.281473219746611,0.778347465655646,NA,NA,"HypoxiaLow"
"Azospira.oryzae",0,NA,NA,NA,NA,NA,NA,NA
"Azospira.restricta",0.133018187414911,-0.605683757445506,2.34445607309367,-0.258347240708274,0.79613893051914,0.877423045103612,FALSE,"HypoxiaLow"
"Azospira.sp..I09",0.06816995505379,-0.933305423761038,2.89350334844293,-0.322552045520622,0.747034516076717,NA,NA,"HypoxiaLow"
"Azospirillum.baldaniorum",0,NA,NA,NA,NA,NA,NA,NA
"Azospirillum.brasilense",0.106390280819818,-1.11350382565807,1.79974692364245,-0.618700224476278,0.536113862099382,0.762803887729189,FALSE,"HypoxiaLow"
"Azospirillum.humicireducens",0.0239810653647526,-0.419810854548175,2.89363931331455,-0.145080574699304,0.884647255154664,NA,NA,"HypoxiaLow"
"Azospirillum.lipoferum",0.0249465338521428,-0.689731857084053,2.89368297762827,-0.238357782250692,0.811603608720779,NA,NA,"HypoxiaLow"
"Azospirillum.oryzae",0.00373439302886494,-0.851576878517536,2.89368835635727,-0.294287695717705,0.768538073985409,NA,NA,"HypoxiaLow"
"Azospirillum.ramasamyi",0.0261103514709212,-1.12361035200275,2.89353637132398,-0.388317341761502,0.697781205358743,NA,NA,"HypoxiaLow"
"Azospirillum.sp..B510",0.0313228592787278,-1.06980976666529,2.21376890056111,-0.483252685677411,0.628916330570349,NA,NA,"HypoxiaLow"
"Azospirillum.sp..TSA2s",0.089769941959514,-0.830315130363694,1.67926305263719,-0.494452092576997,0.620986932221628,NA,NA,"HypoxiaLow"
"Azospirillum.sp..TSH100",0.0127745776790015,-0.984735278078638,2.8936184875299,-0.340312754539817,0.733621013040379,NA,NA,"HypoxiaLow"
"Azospirillum.sp..TSH58",0.149278572249474,0.210243211875047,1.27677940185938,0.164666826210439,0.869206229332142,0.930617539013217,FALSE,"HypoxiaHigh"
"Azospirillum.thermophilum",0.0166758692298573,-0.5563927783855,2.89367320138135,-0.192279065279347,0.847523615917769,NA,NA,"HypoxiaLow"
"Azospirillum.thiophilum",0,NA,NA,NA,NA,NA,NA,NA
"Azotobacter.chroococcum",0.0204704822865269,-1.0835962250759,2.89356153780072,-0.374485287739724,0.708043300334906,NA,NA,"HypoxiaLow"
"Azotobacter.salinestris",0.0184434811117839,-0.702377455767718,2.89369442488432,-0.242726892559084,0.808216973095833,NA,NA,"HypoxiaLow"
"Azotobacter.vinelandii",0,NA,NA,NA,NA,NA,NA,NA
"Babesia.bigemina",0.648581144439939,0.655181538866725,0.392280153709999,1.67018783048373,0.0948822069959608,0.330828226162908,FALSE,"HypoxiaHigh"
"Babesia.bovis",11.1854819270543,-0.471182363055355,0.211687668637235,-2.22583755628586,0.0260250642119114,0.137175580075547,FALSE,"HypoxiaLow"
"Babesia.microti",24.0503040087195,-2.17821917773698,0.243241006840097,-8.95498339705898,3.39786760085779e-19,3.82502809925134e-17,TRUE,"HypoxiaLow"
"Bacillaceae.bacterium.JMAK1",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.altitudinis",0.0145879950026456,-0.671692340119655,2.89368221211247,-0.232123740923611,0.816441905822511,NA,NA,"HypoxiaLow"
"Bacillus.amyloliquefaciens",0.016255946069119,-0.905984052843743,2.89362082438947,-0.313097018520006,0.75420695418603,NA,NA,"HypoxiaLow"
"Bacillus.anthracis",0.0626724853156556,-0.556862232718892,1.69434182754257,-0.328659910100048,0.742412759485233,NA,NA,"HypoxiaLow"
"Bacillus.atrophaeus",0.199808607607748,-0.451967303970108,0.481931554427714,-0.937824676175877,0.348334517620768,0.676077832229471,FALSE,"HypoxiaLow"
"Bacillus.beveridgei",0.00668501394902455,-0.778644314541187,2.89369499547367,-0.269083063612145,0.787865763216353,NA,NA,"HypoxiaLow"
"Bacillus.cytotoxicus",0.00153377157952518,-0.832364741256959,2.89369678749322,-0.287647532683626,0.773616556025808,NA,NA,"HypoxiaLow"
"Bacillus.dafuensis",0.0113925128186748,-0.891178942174224,2.89366919659409,-0.307975404798572,0.758101047459472,NA,NA,"HypoxiaLow"
"Bacillus.fonticola",0.00241479067648634,-0.791498819762313,2.89369787806983,-0.273525037206118,0.78444964896032,NA,NA,"HypoxiaLow"
"Bacillus.freudenreichii",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.glycinifermentans",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.gobiensis",0.00518686377988442,-0.759797911608594,2.89369474623076,-0.262570166600428,0.792881897012775,NA,NA,"HypoxiaLow"
"Bacillus.haikouensis",0.00280844395224954,-0.765779545368072,2.89370055388823,-0.264636762203713,0.791289297323347,NA,NA,"HypoxiaLow"
"Bacillus.halotolerans",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.haynesii",0.00110236340275887,-0.797480383833956,2.89370372002788,-0.275591581237028,0.782861776552326,NA,NA,"HypoxiaLow"
"Bacillus.inaquosorum",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.infantis",0.00321348766681157,-0.765779545368072,2.89370055388823,-0.264636762203713,0.791289297323347,NA,NA,"HypoxiaLow"
"Bacillus.licheniformis",0.00441737930039531,-0.763628927796901,2.89369306769262,-0.263894238239235,0.791861415540992,NA,NA,"HypoxiaLow"
"Bacillus.luti",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.methanolicus",0.0022548568574293,-0.781629982106272,2.89370212833508,-0.270114181571269,0.787072412184,NA,NA,"HypoxiaLow"
"Bacillus.mojavensis",0.00162247835067265,-0.797480383833956,2.89370372002788,-0.275591581237028,0.782861776552326,NA,NA,"HypoxiaLow"
"Bacillus.mycoides",0.345901772850301,-2.37072102052581,0.658307541349169,-3.60123630919848,0.000316707542704502,0.00351500765705842,TRUE,"HypoxiaLow"
"Bacillus.nitratireducens",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.paralicheniformis",0.00364597071136198,-0.816596813227389,2.89369539395739,-0.282198608372051,0.777791225334983,NA,NA,"HypoxiaLow"
"Bacillus.paranthracis",0.112115980351827,-1.83306169974619,2.51915955009978,-0.727648115687467,0.466829018694275,0.741112866525496,FALSE,"HypoxiaLow"
"Bacillus.phage.Phrodo",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.pseudomycoides",0.039461176705155,-1.15890154809342,2.89350205076652,-0.400518654474918,0.688774546507472,NA,NA,"HypoxiaLow"
"Bacillus.pumilus",0.0697961074113893,-1.15222712757151,1.01836763341996,-1.13144515768044,0.257867773949062,NA,NA,"HypoxiaLow"
"Bacillus.safensis",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.siamensis",0.00109303067796274,-0.790276567098997,2.89370299447244,-0.273102169990695,0.784774678703539,NA,NA,"HypoxiaLow"
"Bacillus.smithii",0.0126217521519891,-0.984368704990995,2.89361868730924,-0.340186047770639,0.733716424560962,NA,NA,"HypoxiaLow"
"Bacillus.sonorensis",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..1NLA3E",0.000485165038970523,-0.82033334317423,2.89370206838386,-0.283489220309535,0.776801843836796,NA,NA,"HypoxiaLow"
"Bacillus.sp..Cs.700",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..DSL.17",0.00658235606074939,-0.874735304365951,2.89366815410742,-0.302292888396449,0.762428799147954,NA,NA,"HypoxiaLow"
"Bacillus.sp..FDAARGOS_235",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..FJAT.14266",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Bacillus.sp..FJAT.18017",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..FJAT.22090",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..FJAT.42376",0.00234542226978168,-0.816499985640897,2.89369543673298,-0.282165142632542,0.777816884929481,NA,NA,"HypoxiaLow"
"Bacillus.sp..FJAT.45348",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..HD4P25",0.00107116255560386,-0.797480383833956,2.89370372002788,-0.275591581237028,0.782861776552326,NA,NA,"HypoxiaLow"
"Bacillus.sp..JAS24.2",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..KH172YL63",0.00454318908048531,-0.816596813227389,2.89369539395739,-0.282198608372051,0.777791225334983,NA,NA,"HypoxiaLow"
"Bacillus.sp..LJBS17",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..M4U3P1",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..ms.22",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..N1.1",0.00463692908755025,-0.781629982106271,2.89370212833508,-0.270114181571269,0.787072412184,NA,NA,"HypoxiaLow"
"Bacillus.sp..N3536",0.103681079260139,-1.06578362483458,1.97208649192808,-0.540434524143298,0.588897404101713,0.795971105372469,FALSE,"HypoxiaLow"
"Bacillus.sp..NSP9.1",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..OxB.1",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..PAMC26568",0.0672378051414984,-1.08236591189491,2.31558280054773,-0.467426995760585,0.640194412065365,NA,NA,"HypoxiaLow"
"Bacillus.sp..S3",1.11912923954689,-2.38057922926823,0.362539719533725,-6.56639562785004,5.15477484233527e-11,1.5622932983693e-09,TRUE,"HypoxiaLow"
"Bacillus.sp..SB49",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..V3",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.sp..X1.2014.",0.00214888307609297,-0.84427207615472,2.89369154888236,-0.29176298229879,0.770467850187535,NA,NA,"HypoxiaLow"
"Bacillus.sp..Y1",0.0554937160775142,-0.816596813575318,2.89369539395724,-0.282198608492303,0.777791225242781,NA,NA,"HypoxiaLow"
"Bacillus.tequilensis",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.thuringiensis",1.14515245442163,-0.708524715889057,0.450111358255506,-1.57410983503079,0.115462059227056,0.3791004277955,FALSE,"HypoxiaLow"
"Bacillus.toyonensis",0,0,0,0,1,NA,NA,"HypoxiaHigh"
"Bacillus.tropicus",0.00461146254020455,-0.765779545368072,2.89370055388823,-0.264636762203713,0.791289297323347,NA,NA,"HypoxiaLow"
"Bacillus.vallismortis",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.velezensis",0.136799144361804,-0.476216701633111,1.36152939216733,-0.349766008998933,0.726514310566966,0.851924518938644,FALSE,"HypoxiaLow"
"Bacillus.virus.Bcp1",0.268968043207333,-2.19734985655184,0.730764923545015,-3.00691752676398,0.00263911352715213,0.0233665332516391,TRUE,"HypoxiaLow"
"Bacillus.virus.BM15",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.virus.Eldridge",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.virus.G",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.virus.Hakuna",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.virus.Troll",0.0419335710395084,-1.1860494523523,2.79741351766531,-0.423980739659168,0.671579859783224,NA,NA,"HypoxiaLow"
"Bacillus.virus.vBBmeMGoe8",0,NA,NA,NA,NA,NA,NA,NA
"Bacillus.weihaiensis",0.00135430013005164,-0.832923135590589,2.89369654086679,-0.287840526408858,0.77346881395194,NA,NA,"HypoxiaLow"
"Bacillus.wiedmannii",0,NA,NA,NA,NA,NA,NA,NA
"Bacterioplanes.sanyensis",0.00264120035307927,-0.844941737200624,2.89369125554096,-0.291994432917712,0.770290880475955,NA,NA,"HypoxiaLow"
"Bacteriovorax.stolpii",0.0159613298533077,-0.830717453094843,2.72427818940571,-0.304931213091736,0.760418542547207,NA,NA,"HypoxiaLow"
"Bacteroides.caccae",4.45636028393277,-0.688851692149566,0.784334377838306,-0.878262781300115,0.3798011287145,0.696007649830293,FALSE,"HypoxiaLow"
"Bacteroides.caecimuris",0.57444617593667,-0.319305582403899,1.00851461416391,-0.316609772351798,0.751539719730424,0.860891680404229,FALSE,"HypoxiaLow"
"Bacteroides.cellulosilyticus",3.84793146937078,0.232668518348762,0.784287520753963,0.296662272689345,0.766724363018737,0.867007492398387,FALSE,"HypoxiaHigh"
"Bacteroides.coprosuis",0.143585404654118,-0.904433851847891,1.56097324353146,-0.579403814636664,0.562316730786763,0.778707890040895,FALSE,"HypoxiaLow"
"Bacteroides.eggerthii",1.88958527865872,-0.136861970832515,0.82389278442459,-0.166116239175586,0.868065474695346,0.930617539013217,FALSE,"HypoxiaLow"
