"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","enriched.in","source"
"Pacificitalea.manganoxidans",0.0131660200838026,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenalcaligenes.hominis",0.0136281657499383,0.19083749019423,3.70536802612519,0.0515029786106819,0.958924728415284,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenarthrobacter.sp..YJN.D",0.0168013346523356,0.225408057820156,3.70525706000998,0.0608346611772056,0.951490885803186,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.agaridevorans",0.0129925527708829,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.alvei",0.0179566138190159,-0.0340170846071351,3.70535537138471,-0.0091805187890582,0.992675108690851,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.baekrokdamisoli",0.366695852572228,-2.11544842073739,2.07221274920988,-1.02086449450907,0.307318642967653,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.barcinonensis",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.cellulosilyticus",0.0210988499692407,0.0654164360882765,3.70538815975851,0.0176544084635224,0.985914551748363,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.chitinolyticus",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.crassostreae",0.0120095885698032,-0.0340165154617895,3.70535537156621,-0.00918036518786351,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.durus",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.glucanolyticus",0.0304873398418245,0.0654164360882764,3.70538815975851,0.0176544084635224,0.985914551748363,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.guangzhouensis",0.0341318912040913,-0.0340176678508425,3.70535537119872,-0.00918067619512495,0.992674983104273,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.lentus",0.0120095885698032,-0.0340165154617895,3.70535537156621,-0.00918036518786351,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.mucilaginosus",0.00507467204433451,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.naphthalenovorans",0.0463630315347937,0.525740490267132,3.70502342255337,0.141899370208248,0.887159491784939,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.physcomitrellae",0.00864269416332198,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.polymyxa",0.0690095416935737,0.242338518111064,3.12161586302224,0.0776323957671205,0.938120472041179,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.protaetiae",0.0407164590499966,0.190836916580281,3.70536802592491,0.0515028238072641,0.958924851766835,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.psychroresistens",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.rhizovicinus",0.0140215106889136,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.sophorae",0.0276228115828334,-0.13571611211467,3.70529563607167,-0.0366276069292423,0.970781931148569,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.sp..32O.W",0.0174372211135945,0.0654170193086896,3.70538815995731,0.0176545658605017,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.sp..B01",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..CAA11",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..E222",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..FSL.P4.0081",0.0228321175448714,-0.0340170846071351,3.70535537138471,-0.0091805187890582,0.992675108690851,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.sp..FSL.R5.0345",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..FSL.R5.0912",0.0319198644427606,-0.13571611211467,3.70529563607167,-0.0366276069292423,0.970781931148569,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.sp..FSL.R7.0273",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..HB172198",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..JZ16",0.0269896158719895,-0.297186518447189,3.70518676002294,-0.0802082425786679,0.936071634655905,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.sp..PAMC21692",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..R14.2021.",0.0199140825133747,0.190838069035266,3.70536802631768,0.0515031348248873,0.958924603939581,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.sp..RUD330",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..sptzw28",0.00957965608024571,-0.127641950707076,3.70530139518872,-0.034448466425111,0.972519535766873,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.sp..TB2019",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.sp..URB8.2",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paenibacillus.stellifer",0.0161964548888529,0.190837492945807,3.70536802612476,0.05150297935328,0.958924727823562,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.thiaminolyticus",0,0,0,0,1,NA,NA,"HypoxiaHigh","TCGA"
"Paenibacillus.tritici",0.0180908577052864,-0.13571611211467,3.70529563607167,-0.0366276069292423,0.970781931148569,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paenibacillus.xylanexedens",0.00720471074473097,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenibacillus.yonginensis",0.103639187617469,0.764999726588054,2.97656906477391,0.257007215334398,0.797173203090586,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paeniclostridium.sordellii",0.185930847259502,0.321059530685619,2.88322270905599,0.111354398561441,0.911335319770226,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paeniglutamicibacter.sp..Y32M11",0.00218978521165528,0.124176522722018,3.70537851168957,0.0335125068411422,0.973265892417707,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenisporosarcina.antarctica",0.0138341028021033,0.151887760949526,3.70537409451098,0.0409912081952879,0.967302904816521,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paenisporosarcina.sp..K2R23.3",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Pajaroellobacter.abortibovis",0.153812930388791,-0.332324913521534,2.77524835629717,-0.119746008593239,0.904684352963281,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paludibacter.propionicigenes",0.115806276773668,-0.444797999940723,3.6039823428366,-0.123418473685039,0.901775729022534,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paludibacterium.paludis",0.063323839269987,0.12417232511368,3.70537851025876,0.0335113740121001,0.973266795777108,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paludibacterium.sp..B53371",0.0365384936347944,0.222355888802348,3.7052319100471,0.0600113283596117,0.952146612226687,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paludibacterium.yongneupense",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paludibaculum.fermentans",0.1208639132187,0.241624666658537,3.04549488650343,0.0793383918421051,0.936763470255615,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paludisphaera.borealis",0.161220793452167,-0.9715457822689,3.60037376172092,-0.269845812287143,0.787278876584546,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Panacibacter.ginsenosidivorans",0.226224978963862,0.417373356506833,2.32682500254053,0.179374622522591,0.857643556497884,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.apista",0.0199915351832465,0.0953851243285306,3.70538319039944,0.0257423104243769,0.979462876188859,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.faecigallinarum",0.0191561086903884,0.190837494810112,3.70536802612448,0.0515029798564201,0.958924727422646,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.fibrosis",0.0355449012457303,0.224995615792042,3.70522990678041,0.0607237935169177,0.951579182158445,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.norimbergensis",0.0868551751233684,0.475711963924608,3.04399936467416,0.15627860158096,0.875813422554272,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.oxalativorans",0.00109489260582764,0.0953860193374978,3.70538319063136,0.0257425519656565,0.979462683530646,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.pnomenusa",0.26436089784138,0.766922214325095,1.41168275006761,0.543268106299636,0.586945220234189,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.pulmonicola",0.0517410413178014,0.190836319890156,3.70536802572628,0.0515026627760546,0.958924980080859,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.sp..XY.2",0.0217144645269861,0.370492524042219,3.70522830490305,0.0999918206259933,0.920350819095295,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.sputorum",0.0661692150974921,0.146951431130445,3.70515237343205,0.0396613732229114,0.96836309713325,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.thiooxydans",0.105604010326094,0.0166399040731793,2.26120594484661,0.00735886269497144,0.994128530063477,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pandoraea.vervacti",0.0370863969714666,-0.211917891886465,3.70515085270298,-0.0571954828052053,0.954389476471112,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Pandoravirus.inopinatum",0.0473398648381232,0.147740854555966,3.70529002278857,0.0398729528990492,0.96819441440907,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pannonibacter.phragmitetus",0.121370839683937,-0.304285350314387,2.72877154158583,-0.111510013087263,0.911211925825607,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Pantoea.agglomerans",0.311397593489363,0.356322675970344,1.17180119747128,0.304081167299776,0.761066054226568,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.alhagi",0.00618035757746215,-0.0340165154617895,3.70535537156621,-0.00918036518786353,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Pantoea.ananatis",0.931664488103456,2.49244909927671,3.0608366163761,0.814303215644244,0.415471268020948,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.cypripedii",0.0160269471577417,0.151887760949526,3.70537409451098,0.0409912081952879,0.967302904816521,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.dispersa",0.178201626262301,0.254843133542116,2.67694827894938,0.095199124893864,0.924156665065066,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.rwandensis",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Pantoea.sp..At.9b",0.0678006514324345,0.0973502360041063,2.8068663536652,0.0346828896491586,0.972332604800762,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.sp..CCBC3.3.1",0.0642610334323585,-0.319359676570267,3.70507325616655,-0.0861952394702965,0.93131121497749,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Pantoea.sp..MSR2",0.0167788673981065,0.0654170193086896,3.70538815995731,0.0176545658605017,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.sp..PSNIH1",0.389780531712974,0.754243355595287,1.37679201113828,0.547826650280829,0.583810937552008,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.sp..SO10",0.0226758088710626,0.0791728594565991,3.70533712568023,0.0213672485852591,0.982952699440824,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.stewartii",0.00328467781748292,0.151888052537897,3.70537409454821,0.0409912868882452,0.967302842081354,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pantoea.vagans",0.0721760034583589,-0.208665664868122,3.38808714313917,-0.0615880454228181,0.95089089724047,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Parabacteroides.distasonis",0.673164432648261,1.44057129468319,2.29245638130968,0.628396381465803,0.529744306959225,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parabacteroides.goldsteinii",0.282236296101715,-0.951597229526178,2.13966272112387,-0.444741696965372,0.656506432470562,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Parabacteroides.merdae",0.748759160421788,0.658501179402729,1.44165379579517,0.456767901782911,0.647837879252605,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.acidiphila",0.0152488697836326,0.0953857075466858,3.70538319059824,0.025742467820524,0.979462750646506,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.acidisoli",0.00109489260582764,0.0953860193374978,3.70538319063136,0.0257425519656565,0.979462683530646,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.acidophila",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paraburkholderia.aromaticivorans",0.107715835122602,0.351944153443623,2.68596290971387,0.131030905963298,0.895750858748193,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.atlantica",0.00328467781748292,0.151888052537897,3.70537409454821,0.0409912868882452,0.967302842081354,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.caffeinilytica",0.0155847843907604,0.348515028614357,3.70524458199105,0.0940599253037915,0.925061554170785,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.caledonica",0.122034863879889,-0.468101330182938,3.62991940620726,-0.128956397594523,0.897392150345516,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paraburkholderia.caribensis",0.0441717070630516,0.476983727518399,3.70505412685471,0.128738666477545,0.897564438552292,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.dokdonella",0.0449812971872466,0.537014642704568,3.70511247986405,0.144938823213344,0.884759173569363,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.edwinii",0.0352055249375008,0.120093233993569,3.70531230217714,0.0324110963394381,0.974144213538801,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.fungorum",3.27619388857888,0.366517575752987,0.464857026679657,0.788452265357629,0.430432209518981,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.ginsengisoli",0.0325342581102766,0.0953845372476062,3.70538319019933,0.025742151985764,0.979463002562703,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.graminis",0.0794110502815665,-0.0106619987605774,3.01724256966542,-0.00353368962368834,0.997180529474361,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paraburkholderia.hospita",0.0651024335558028,-0.0764512787390916,3.7053386398227,-0.0206327372935473,0.983538625436208,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paraburkholderia.megapolitana",0.0105494249846204,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.phenoliruptrix",0.00717525679827159,0.242881631511982,3.7053262453116,0.0655493242516239,0.947736635673169,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.phymatum",0.0450153794598451,0.248481763327478,3.25391843458468,0.0763638573992693,0.939129623230787,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.phytofirmans",0.111200301656515,-0.211940587578409,2.12207933462488,-0.0998740170173107,0.920444344607546,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paraburkholderia.sp..7MH5",0.0337494886335193,0.156554764192385,3.7051907853355,0.0422528213154373,0.966297154806997,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.sp..Msb3",0.00109489260582764,0.0953860193374978,3.70538319063136,0.0257425519656565,0.979462683530646,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.sp..PGU16",0.0205318989570986,0.178606905001392,3.70536991435177,0.0482021793045831,0.961555113374522,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.sp..PGU19",0.0214875385589441,0.0524539040885473,3.70534130586529,0.0141562948615601,0.988705288137712,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.sp..SOS3",0.00109489260582764,0.0953860193374978,3.70538319063136,0.0257425519656565,0.979462683530646,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.sprentiae",0.0413263711305323,0.0524531449068667,3.70534130568262,0.0141560899737962,0.988705451598117,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.terrae",0.0290892227798689,0.0247423372066031,3.70534572302099,0.00667747062113021,0.9946721888795,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.terricola",0.00758331303718039,0.190838062095221,3.70536802631875,0.0515031329519019,0.958924605432026,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.tropica",0.0317747427044705,0.190837497486699,3.70536802612407,0.0515029805787797,0.958924726847051,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraburkholderia.xenovorans",0.0386982537939842,0.024741753965082,3.705345722835,0.00667731321603961,0.994672314467792,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parachlamydia.acanthamoebae",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paraclostridium.bifermentans",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paracoccus.aminophilus",0.0124215292368744,-0.0340165154617896,3.70535537156621,-0.00918036518786354,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paracoccus.aminovorans",0.104065085955162,0.714844583344507,3.70500231356336,0.192940387844722,0.847005654325518,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.contaminans",0.177557471891707,-0.238638635733044,3.70522488425859,-0.0644059789047851,0.948646969435802,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paracoccus.denitrificans",0.179554586172113,0.9030881060243,3.70445302893333,0.243784466686661,0.807397751229575,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.jeotgali",0.0538366554012338,-0.0769584457735249,3.70528598639457,-0.0207699071154314,0.983429203201878,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paracoccus.kondratievae",0.0474664057679054,0.0914022230440986,3.70533523702841,0.0246677337399034,0.980319991990434,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.liaowanqingii",0.177595321413501,-0.62884203808526,3.51698515481708,-0.178801447945824,0.858093608309802,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paracoccus.marcusii",0.935143830151815,-1.22889945685807,3.12715834945849,-0.392976408460693,0.694336905880354,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paracoccus.mutanolyticus",0.00722403257664526,-0.0340165154617895,3.70535537156621,-0.00918036518786351,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paracoccus.pantotrophus",0.00340633547323044,-0.00872745255814018,3.70536350466574,-0.00235535664642638,0.998120699034267,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paracoccus.sanguinis",0.203767100998875,0.69101294606367,2.8469749520112,0.242718308981087,0.808223622999441,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.sp..AK26",0.157846270121518,0.0966668212711893,2.23094399536838,0.043330008046763,0.965438470716885,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.sp..Arc7.R13",0.782183766196859,-2.74955767822683,2.25403644633705,-1.21983727578808,0.222526567540965,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paracoccus.sp..BM15",0.251447358416802,1.89237835113126,3.69863108741239,0.511642904200859,0.608900952377369,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.sp..H4.D09",0.0365176519853037,0.273824313734047,3.70530172320802,0.0739006791320012,0.941089415459247,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.sp..MC1862",0.113538124342308,1.0007072764635,2.93164777780775,0.341346352736757,0.732842856584333,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.suum",0.0261118036035061,0.0654158490046158,3.7053881595584,0.0176542500239467,0.985914678145155,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.yeei",0.191430498116102,1.03477867946494,1.92563581115983,0.537369877246769,0.591012146349506,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paracoccus.zhejiangensis",0.0602957636259506,0.156504064510962,3.70528304453405,0.0422380861677581,0.966308901267326,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paradevosia.shaoguanensis",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Parafannyhessea.umbonata",0.0120095885698032,-0.0340165154617895,3.70535537156621,-0.00918036518786351,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paraflavitalea.soli",0.0903897275242709,0.0177290666178122,3.67760142834811,0.0048208232901888,0.996153554425187,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parageobacillus.caldoxylosilyticus",0.153520543341859,0.898322483448227,2.22406084527614,0.403910929575621,0.686278218903653,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parageobacillus.genomosp..1",0.487892992135287,0.208678368860064,1.1164206643028,0.186917329222298,0.851725451899394,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parageobacillus.thermoglucosidasius",2.78367805567347,0.933623719319563,0.893696500556757,1.04467648551598,0.296172516273302,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parageobacillus.toebii",0.370960993064788,1.5790541785839,1.85438274837458,0.851525490068322,0.3944775098391,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraglaciecola.psychrophila",0.0345707766532879,0.0654152460647421,3.70538815935288,0.0176540873051655,0.985914807955728,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraglaciecola.sp..L1A13",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paraglaciecola.sp..L3A3",0.0205700661441269,0.151887177731204,3.70537409431219,0.0409910507995274,0.967303030294706,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraliobacillus.zengyii",0.0304127696249346,-0.0340176678508425,3.70535537119872,-0.00918067619512495,0.992674983104273,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Paraoceanicella.profunda",0.178673517109901,0.299827295228889,3.22917196727302,0.0928495906280546,0.926023053514843,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraoerskovia.marina",0.0144078711636453,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraphotobacterium.marinum",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Paraprevotella.xylaniphila",0.102326767786146,0.4524473624624,3.278971862228,0.137984521207501,0.890252650808739,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pararhodospirillum.photometricum",0.0328202848978806,0.190836319890156,3.70536802572628,0.0515026627760546,0.958924980080859,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parascardovia.denticolens",0.00547446302913819,0.204919283487204,3.70535703138205,0.0553035191350432,0.955896658594754,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parasedimentitalea.marina",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Parasphingopyxis.algicola",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Parasphingopyxis.sp..CP4",0.0247039105534976,0.0914039651265951,3.70533523758272,0.0246682038913772,0.980319616977948,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parasphingorhabdus.halotolerans",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Parasphingorhabdus.sp..JHSY0214",0.00783438703454087,0.190838062318395,3.70536802631871,0.0515031330121323,0.958924605384033,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paraurantiacibacter.namhicola",0.0294858874151098,-0.180366564675286,3.70523888811775,-0.0486787951118886,0.961175274887413,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Parvibaculum.lavamentivorans",0.092985730749567,0.101609320113783,3.41131755538192,0.0297859458887014,0.976237767350761,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parvimonas.micra",0.567810597607349,0.0310297412008008,1.19712581127912,0.0259202006242317,0.979320987690778,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Parvularcula.bermudensis",0.0186131742990699,0.470581245525109,3.70515714118782,0.127007095136118,0.898934782923023,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Paucibacter.sp..KCTC.42545",0.189707146317546,0.597049533941227,1.58345949066414,0.377053873156433,0.706133569422968,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pauljensenia.hongkongensis",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Pectinatus.frisingensis",0.0151075214510618,0.321789955200391,3.70526470019035,0.0868466847142823,0.930793378745233,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pectinobacterium.virus.CBB",0.0218087142471246,0.0654164360882764,3.70538815975851,0.0176544084635224,0.985914551748363,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pectobacterium.brasiliense",0.111719355503336,0.714843454547757,3.7050023131568,0.192940083197596,0.847005892916288,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pectobacterium.carotovorum",0.0357623228765102,0.303789845308496,3.70527845348748,0.0819883982059603,0.934655939284492,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pectobacterium.parmentieri",0.017285388326644,0.0654164360882765,3.70538815975851,0.0176544084635224,0.985914551748363,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pediococcus.acidilactici",0.00547446302913819,0.204919283487204,3.70535703138205,0.0553035191350432,0.955896658594754,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pediococcus.damnosus",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Pedobacter.cryoconitis",0.103338924024497,-0.112774765588404,3.28072441613792,-0.034374958479799,0.972578151905626,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Pedobacter.endophyticus",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Pedobacter.ginsengisoli",0.00870363883232429,-0.0340165154617895,3.70535537156621,-0.00918036518786353,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Pedobacter.heparinus",0.0185557781567997,0.0654164360882764,3.70538815975851,0.0176544084635224,0.985914551748363,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Pedobacter.roseus",0.00805765359451664,-0.0340165154617895,3.70535537156621,-0.00918036518786351,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Pedobacter.sp..CJ43",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
